N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+15 300 1.800E-4 3.681160E+1 1.820850E+1 6.049870E-1 8.176050E+1
1.468000E+10 1.000E+15 300 1.800E-4 3.680558E+1 1.817960E+1 6.043900E-1 8.172460E+1
2.154000E+10 1.000E+15 300 1.800E-4 3.679676E+1 1.813840E+1 6.035320E-1 8.167510E+1
3.162000E+10 1.000E+15 300 1.800E-4 3.678386E+1 1.808050E+1 6.023110E-1 8.160790E+1
4.642000E+10 1.000E+15 300 1.800E-4 3.676502E+1 1.799350E+1 6.005950E-1 8.148900E+1
6.813000E+10 1.000E+15 300 1.800E-4 3.673756E+1 1.788490E+1 5.981570E-1 8.138830E+1
1.000000E+11 1.000E+15 300 1.800E-4 3.669769E+1 1.774360E+1 5.948790E-1 8.127810E+1
1.468000E+11 1.000E+15 300 1.800E-4 3.664006E+1 1.755590E+1 5.906420E-1 8.112280E+1
2.154000E+11 1.000E+15 300 1.800E-4 3.655734E+1 1.733280E+1 5.852250E-1 8.101620E+1
3.162000E+11 1.000E+15 300 1.800E-4 3.643979E+1 1.705890E+1 5.787980E-1 8.088120E+1
4.642000E+11 1.000E+15 300 1.800E-4 3.627505E+1 1.674910E+1 5.714620E-1 8.079700E+1
6.813000E+11 1.000E+15 300 1.800E-4 3.604859E+1 1.638870E+1 5.635080E-1 8.067790E+1
1.000000E+12 1.000E+15 300 1.800E-4 3.574527E+1 1.598770E+1 5.553020E-1 8.054470E+1
1.468000E+12 1.000E+15 300 1.800E-4 3.535245E+1 1.555710E+1 5.471480E-1 8.042750E+1
2.154000E+12 1.000E+15 300 1.800E-4 3.486442E+1 1.508740E+1 5.392940E-1 8.024310E+1
3.162000E+12 1.000E+15 300 1.800E-4 3.428633E+1 1.459440E+1 5.318540E-1 8.003340E+1
4.642000E+12 1.000E+15 300 1.800E-4 3.363480E+1 1.409070E+1 5.249170E-1 7.980920E+1
6.813000E+12 1.000E+15 300 1.800E-4 3.293303E+1 1.359240E+1 5.185110E-1 7.959880E+1
1.000000E+13 1.000E+15 300 1.800E-4 3.220218E+1 1.309330E+1 5.125070E-1 7.933480E+1
1.468000E+13 1.000E+15 300 1.800E-4 3.145431E+1 1.260950E+1 5.067730E-1 7.910510E+1
2.154000E+13 1.000E+15 300 1.800E-4 3.069130E+1 1.212340E+1 5.012110E-1 7.881120E+1
3.162000E+13 1.000E+15 300 1.800E-4 2.990907E+1 1.164550E+1 4.956410E-1 7.855780E+1
4.642000E+13 1.000E+15 300 1.800E-4 2.910299E+1 1.115860E+1 4.900720E-1 7.823690E+1
6.813000E+13 1.000E+15 300 1.800E-4 2.827093E+1 1.067470E+1 4.843720E-1 7.795370E+1
1.000000E+14 1.000E+15 300 1.800E-4 2.741363E+1 1.018160E+1 4.786010E-1 7.760250E+1
