fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
00T1 8:34 300.8 38.54 1.000E+000 2.791E+000 4.516E-006 7.001E+002 2.628E+000 3.412E-008 5.256E-004 
00T2 8:52 303.4 38.21 1.000E+000 2.786E+000 4.584E-006 7.126E+002 2.577E+000 3.977E-008 4.413E-004 
00T3 9:12 306.3 37.85 1.000E+000 2.949E+000 4.212E-006 7.263E+002 2.589E+000 4.121E-008 7.031E-004 
00T4 9:30 309.1 37.51 1.000E+000 3.416E+000 4.249E-006 7.392E+002 2.576E+000 4.499E-008 9.690E-004 
00T5 9:52 311.7 37.2 1.000E+000 3.488E+000 4.605E-006 7.509E+002 2.508E+000 5.359E-008 5.147E-004 
00T6 10:11 315.2 36.78 1.000E+000 4.164E+000 5.617E-006 7.659E+002 2.476E+000 6.054E-008 6.817E-004 
00T7 10:31 317.4 36.53 1.000E+000 4.349E+000 4.595E-006 7.748E+002 2.479E+000 6.270E-008 5.220E-004 
00T8 10:53 320 36.23 1.000E+000 5.447E+000 4.039E-006 7.849E+002 2.501E+000 6.342E-008 6.847E-004 
00T9 11:16 323 35.9 1.000E+000 4.311E+000 4.503E-006 7.957E+002 2.438E+000 7.441E-008 4.776E-004 
0T10 11:37 326.1 35.55 1.000E+000 4.911E+000 4.415E-006 8.058E+002 2.433E+000 7.923E-008 1.395E-003 
0T11 11:58 329.8 35.16 1.000E+000 4.157E+000 4.556E-006 8.163E+002 2.414E+000 8.712E-008 6.292E-004 
0T12 12:17 333 34.82 1.000E+000 4.460E+000 4.703E-006 8.239E+002 2.388E+000 9.599E-008 6.758E-004 
0T13 12:36 335.8 34.53 1.000E+000 4.532E+000 4.621E-006 8.293E+002 2.391E+000 9.983E-008 5.520E-004 
0T14 12:58 338.2 34.28 1.000E+000 4.561E+000 4.652E-006 8.328E+002 2.394E+000 1.035E-007 7.044E-004 
0T15 13:19 340.5 34.05 1.000E+000 5.516E+000 4.702E-006 8.353E+002 2.375E+000 1.108E-007 8.223E-004 
