N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 5.623E+16 290 3.800E-4 3.627512E+1 1.904300E+1 6.278090E-1 8.361770E+1
1.468000E+10 5.623E+16 290 3.800E-4 3.604987E+1 1.890890E+1 6.273370E-1 8.361090E+1
2.154000E+10 5.623E+16 290 3.800E-4 3.575804E+1 1.873530E+1 6.267200E-1 8.360150E+1
3.162000E+10 5.623E+16 290 3.800E-4 3.539416E+1 1.851880E+1 6.259420E-1 8.358870E+1
4.642000E+10 5.623E+16 290 3.800E-4 3.495907E+1 1.825960E+1 6.249910E-1 8.357150E+1
6.813000E+10 5.623E+16 290 3.800E-4 3.445979E+1 1.796160E+1 6.238670E-1 8.354880E+1
1.000000E+11 5.623E+16 290 3.800E-4 3.390651E+1 1.762280E+1 6.225690E-1 8.348400E+1
1.468000E+11 5.623E+16 290 3.800E-4 3.330830E+1 1.726380E+1 6.210920E-1 8.345040E+1
2.154000E+11 5.623E+16 290 3.800E-4 3.267030E+1 1.688000E+1 6.193850E-1 8.341760E+1
3.162000E+11 5.623E+16 290 3.800E-4 3.199376E+1 1.647180E+1 6.174060E-1 8.338800E+1
4.642000E+11 5.623E+16 290 3.800E-4 3.127785E+1 1.603840E+1 6.152170E-1 8.334820E+1
6.813000E+11 5.623E+16 290 3.800E-4 3.052127E+1 1.557220E+1 6.128040E-1 8.325780E+1
1.000000E+12 5.623E+16 290 3.800E-4 2.972309E+1 1.508730E+1 6.101490E-1 8.319180E+1
1.468000E+12 5.623E+16 290 3.800E-4 2.888299E+1 1.457820E+1 6.070860E-1 8.314030E+1
2.154000E+12 5.623E+16 290 3.800E-4 2.800146E+1 1.404500E+1 6.038000E-1 8.307070E+1
3.162000E+12 5.623E+16 290 3.800E-4 2.707984E+1 1.348250E+1 6.002850E-1 8.294060E+1
4.642000E+12 5.623E+16 290 3.800E-4 2.612049E+1 1.290760E+1 5.963420E-1 8.286430E+1
6.813000E+12 5.623E+16 290 3.800E-4 2.512675E+1 1.230970E+1 5.922150E-1 8.272390E+1
1.000000E+13 5.623E+16 290 3.800E-4 2.410304E+1 1.170390E+1 5.877690E-1 8.261340E+1
1.468000E+13 5.623E+16 290 3.800E-4 2.305471E+1 1.108950E+1 5.830710E-1 8.249580E+1
2.154000E+13 5.623E+16 290 3.800E-4 2.198808E+1 1.046440E+1 5.781350E-1 8.231850E+1
3.162000E+13 5.623E+16 290 3.800E-4 2.091022E+1 9.845200E+0 5.729490E-1 8.217680E+1
4.642000E+13 5.623E+16 290 3.800E-4 1.982885E+1 9.225100E+0 5.675510E-1 8.197310E+1
6.813000E+13 5.623E+16 290 3.800E-4 1.875212E+1 8.620000E+0 5.619770E-1 8.179730E+1
1.000000E+14 5.623E+16 290 3.800E-4 1.768838E+1 8.024200E+0 5.561630E-1 8.156650E+1
