N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+16 290 3.800E-4 3.676114E+1 1.933170E+1 6.288110E-1 8.362970E+1
1.468000E+10 5.623E+16 290 3.800E-4 3.671591E+1 1.930480E+1 6.287230E-1 8.362790E+1
2.154000E+10 5.623E+16 290 3.800E-4 3.665105E+1 1.926620E+1 6.285960E-1 8.362540E+1
3.162000E+10 5.623E+16 290 3.800E-4 3.655898E+1 1.921150E+1 6.284160E-1 8.362190E+1
4.642000E+10 5.623E+16 290 3.800E-4 3.643016E+1 1.913490E+1 6.281610E-1 8.361700E+1
6.813000E+10 5.623E+16 290 3.800E-4 3.625342E+1 1.902990E+1 6.278090E-1 8.361020E+1
1.000000E+11 5.623E+16 290 3.800E-4 3.601720E+1 1.888940E+1 6.273320E-1 8.360100E+1
1.468000E+11 5.623E+16 290 3.800E-4 3.571177E+1 1.870780E+1 6.267030E-1 8.358890E+1
2.154000E+11 5.623E+16 290 3.800E-4 3.533219E+1 1.848180E+1 6.259050E-1 8.357310E+1
3.162000E+11 5.623E+16 290 3.800E-4 3.488044E+1 1.821260E+1 6.249260E-1 8.355270E+1
4.642000E+11 5.623E+16 290 3.800E-4 3.436494E+1 1.789700E+1 6.237670E-1 8.349140E+1
6.813000E+11 5.623E+16 290 3.800E-4 3.379685E+1 1.755640E+1 6.224280E-1 8.345840E+1
1.000000E+12 5.623E+16 290 3.800E-4 3.318531E+1 1.718900E+1 6.209050E-1 8.342170E+1
1.468000E+12 5.623E+16 290 3.800E-4 3.253494E+1 1.679710E+1 6.191320E-1 8.338740E+1
2.154000E+12 5.623E+16 290 3.800E-4 3.184638E+1 1.638090E+1 6.170950E-1 8.335370E+1
3.162000E+12 5.623E+16 290 3.800E-4 3.111844E+1 1.593940E+1 6.148390E-1 8.330900E+1
4.642000E+12 5.623E+16 290 3.800E-4 3.034972E+1 1.546480E+1 6.123490E-1 8.321300E+1
6.813000E+12 5.623E+16 290 3.800E-4 2.953935E+1 1.497210E+1 6.095820E-1 8.314770E+1
1.000000E+13 5.623E+16 290 3.800E-4 2.868715E+1 1.445520E+1 6.064240E-1 8.309190E+1
1.468000E+13 5.623E+16 290 3.800E-4 2.779380E+1 1.391390E+1 6.030430E-1 8.301410E+1
2.154000E+13 5.623E+16 290 3.800E-4 2.686089E+1 1.334440E+1 5.993850E-1 8.288410E+1
3.162000E+13 5.623E+16 290 3.800E-4 2.589102E+1 1.276270E+1 5.953310E-1 8.280080E+1
4.642000E+13 5.623E+16 290 3.800E-4 2.488782E+1 1.215820E+1 5.910990E-1 8.264590E+1
6.813000E+13 5.623E+16 290 3.800E-4 2.385595E+1 1.154750E+1 5.864780E-1 8.253520E+1
1.000000E+14 5.623E+16 290 3.800E-4 2.280106E+1 1.092290E+1 5.816760E-1 8.235740E+1
