fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.345193168E-16 1.000000000E+20 1.235511772E+00 1.024874065E-16 7.315739972E-04 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.380198174E-16 1.000000000E+20 1.244971810E+00 1.013578206E-16 1.192895932E-03 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.950640809E-16 1.000000000E+20 1.238519366E+00 1.497834651E-16 8.480442457E-04 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.993452278E-16 1.000000000E+20 1.245250264E+00 1.487464112E-16 1.210464947E-03 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.805920596E-16 1.000000000E+20 1.240843148E+00 2.191875362E-16 9.534138361E-04 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.859703605E-16 1.000000000E+20 1.245720192E+00 2.182352840E-16 1.232767009E-03 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.993470156E-16 1.000000000E+20 1.242628260E+00 3.211315547E-16 1.056775645E-03 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.062252714E-16 1.000000000E+20 1.246133967E+00 3.202611159E-16 1.269264613E-03 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.609838368E-16 1.000000000E+20 1.244411695E+00 4.706204626E-16 1.158727055E-03 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.698553100E-16 1.000000000E+20 1.246931299E+00 4.698499389E-16 1.319760255E-03 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.748849471E-16 1.000000000E+20 1.246160812E+00 6.899237118E-16 1.268891685E-03 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.863246176E-16 1.000000000E+20 1.247981508E+00 6.892757898E-16 1.391713346E-03 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.148757698E-15 1.000000000E+20 1.248162489E+00 1.011799986E-15 1.402549993E-03 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.063363357E-15 1.000000000E+20 1.249490108E+00 1.011302891E-15 1.497670555E-03 
008_290 008_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.486758677E-15 1.000000000E+20 1.250393794E+00 1.483993472E-15 1.561184337E-03 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.405030540E-15 1.000000000E+20 1.251367278E+00 1.483717397E-15 1.636415394E-03 
009_290 009_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.889005238E-15 1.000000000E+20 1.252991272E+00 2.177337347E-15 1.759786411E-03 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.811331552E-15 1.000000000E+20 1.253734007E+00 2.177331282E-15 1.820807317E-03 
010_290 010_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.353846045E-15 1.000000000E+20 1.256028314E+00 3.196278057E-15 2.007714978E-03 
010_290_SRH 010_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.280336486E-15 1.000000000E+20 1.256611240E+00 3.196627105E-15 2.058455079E-03 
011_290 011_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.882089285E-15 1.000000000E+20 1.259541930E+00 4.695304803E-15 2.311029302E-03 
011_290_SRH 011_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.812608867E-15 1.000000000E+20 1.260014722E+00 4.696105245E-15 2.354055232E-03 
012_290 012_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.480799033E-15 1.000000000E+20 1.263492463E+00 6.902902058E-15 2.671093542E-03 
012_290_SRH 012_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.414962189E-15 1.000000000E+20 1.263882275E+00 6.904326509E-15 2.708202335E-03 
013_290 013_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.162973367E-15 1.000000000E+20 1.267791855E+00 1.015896780E-14 3.090228666E-03 
013_290_SRH 013_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.100312426E-15 1.000000000E+20 1.268119180E+00 1.016123000E-14 3.122585206E-03 
014_290 014_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.950347300E-15 1.000000000E+20 1.272546389E+00 1.496206575E-14 3.557755820E-03 
