N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 325 2.400E-4 1.237317604E+00 1.324978718E+00
1.468000E+10 1.000E+17 325 2.400E-4 1.258733522E+00 1.325112229E+00
2.154000E+10 1.000E+17 325 2.400E-4 1.275838702E+00 1.325305637E+00
3.162000E+10 1.000E+17 325 2.400E-4 1.289118515E+00 1.325584219E+00
4.642000E+10 1.000E+17 325 2.400E-4 1.299302574E+00 1.325982262E+00
6.813000E+10 1.000E+17 325 2.400E-4 1.307140491E+00 1.326544539E+00
1.000000E+11 1.000E+17 325 2.400E-4 1.313289284E+00 1.327326582E+00
1.468000E+11 1.000E+17 325 2.400E-4 1.318283210E+00 1.328392423E+00
2.154000E+11 1.000E+17 325 2.400E-4 1.322544219E+00 1.329808063E+00
3.162000E+11 1.000E+17 325 2.400E-4 1.326401295E+00 1.331631226E+00
4.642000E+11 1.000E+17 325 2.400E-4 1.330102881E+00 1.333899448E+00
6.813000E+11 1.000E+17 325 2.400E-4 1.333823694E+00 1.336621736E+00
1.000000E+12 1.000E+17 325 2.400E-4 1.337672995E+00 1.339778509E+00
1.468000E+12 1.000E+17 325 2.400E-4 1.341708331E+00 1.343330330E+00
2.154000E+12 1.000E+17 325 2.400E-4 1.345953736E+00 1.347231633E+00
3.162000E+12 1.000E+17 325 2.400E-4 1.350417634E+00 1.351443479E+00
4.642000E+12 1.000E+17 325 2.400E-4 1.355104816E+00 1.355939857E+00
6.813000E+12 1.000E+17 325 2.400E-4 1.360019545E+00 1.360705541E+00
1.000000E+13 1.000E+17 325 2.400E-4 1.365162313E+00 1.365728776E+00
