N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 300 2.100E-4 1.238094762E+00 1.247313373E+00
1.468000E+10 1.000E+16 300 2.100E-4 1.240645627E+00 1.247379951E+00
2.154000E+10 1.000E+16 300 2.100E-4 1.242619790E+00 1.247477007E+00
3.162000E+10 1.000E+16 300 2.100E-4 1.244152615E+00 1.247618107E+00
4.642000E+10 1.000E+16 300 2.100E-4 1.245369562E+00 1.247822431E+00
6.813000E+10 1.000E+16 300 2.100E-4 1.246388371E+00 1.248116581E+00
1.000000E+11 1.000E+16 300 2.100E-4 1.247320021E+00 1.248536602E+00
1.468000E+11 1.000E+16 300 2.100E-4 1.248270565E+00 1.249129675E+00
2.154000E+11 1.000E+16 300 2.100E-4 1.249343444E+00 1.249954759E+00
3.162000E+11 1.000E+16 300 2.100E-4 1.250640374E+00 1.251080914E+00
4.642000E+11 1.000E+16 300 2.100E-4 1.252260089E+00 1.252582307E+00
6.813000E+11 1.000E+16 300 2.100E-4 1.254279804E+00 1.254522002E+00
1.000000E+12 1.000E+16 300 2.100E-4 1.256781396E+00 1.256968578E+00
1.468000E+12 1.000E+16 300 2.100E-4 1.259794553E+00 1.259943508E+00
2.154000E+12 1.000E+16 300 2.100E-4 1.263367887E+00 1.263497341E+00
3.162000E+12 1.000E+16 300 2.100E-4 1.267389920E+00 1.267504238E+00
4.642000E+12 1.000E+16 300 2.100E-4 1.271834968E+00 1.271935008E+00
6.813000E+12 1.000E+16 300 2.100E-4 1.276564551E+00 1.276662485E+00
1.000000E+13 1.000E+16 300 2.100E-4 1.281645898E+00 1.281718114E+00
