N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 305 2.100E-4 1.019588038E+00 1.020769205E+00
1.468000E+10 1.000E+15 305 2.100E-4 1.020106643E+00 1.020936268E+00
2.154000E+10 1.000E+15 305 2.100E-4 1.020598115E+00 1.021179838E+00
3.162000E+10 1.000E+15 305 2.100E-4 1.021125198E+00 1.021533967E+00
4.642000E+10 1.000E+15 305 2.100E-4 1.021757736E+00 1.022046698E+00
6.813000E+10 1.000E+15 305 2.100E-4 1.022578221E+00 1.022784567E+00
1.000000E+11 1.000E+15 305 2.100E-4 1.023687268E+00 1.023836816E+00
1.468000E+11 1.000E+15 305 2.100E-4 1.025207665E+00 1.025318148E+00
2.154000E+11 1.000E+15 305 2.100E-4 1.027282044E+00 1.027365531E+00
3.162000E+11 1.000E+15 305 2.100E-4 1.030058402E+00 1.030123150E+00
4.642000E+11 1.000E+15 305 2.100E-4 1.033656831E+00 1.033708375E+00
6.813000E+11 1.000E+15 305 2.100E-4 1.038113816E+00 1.038155644E+00
1.000000E+12 1.000E+15 305 2.100E-4 1.043319133E+00 1.043353710E+00
1.468000E+12 1.000E+15 305 2.100E-4 1.048988676E+00 1.049017487E+00
2.154000E+12 1.000E+15 305 2.100E-4 1.054721578E+00 1.054745540E+00
3.162000E+12 1.000E+15 305 2.100E-4 1.060141409E+00 1.060161290E+00
4.642000E+12 1.000E+15 305 2.100E-4 1.065025320E+00 1.065041676E+00
6.813000E+12 1.000E+15 305 2.100E-4 1.069316177E+00 1.069329570E+00
1.000000E+13 1.000E+15 305 2.100E-4 1.073040573E+00 1.073051519E+00
