fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_330 001_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 8.503015411E-14 1.000000000E+20 1.189438218E+00 4.252901348E-15 3.387048840E-05 
001_330_SRH 001_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 3.268337800E-14 1.000000000E+20 1.249955755E+00 3.459379065E-15 1.165801117E-04 
002_330 002_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 9.895906472E-14 1.000000000E+20 1.206870148E+00 5.817296377E-15 4.699062016E-05 
002_330_SRH 002_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 4.717223492E-14 1.000000000E+20 1.250820262E+00 5.066526800E-15 1.189541011E-04 
003_330 003_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.185824521E-13 1.000000000E+20 1.220678166E+00 8.129253229E-15 6.146425107E-05 
003_330_SRH 003_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 6.759872681E-14 1.000000000E+20 1.252040253E+00 7.413847477E-15 1.224103697E-04 
004_330 004_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.458006106E-13 1.000000000E+20 1.231611990E+00 1.151935397E-14 7.691542862E-05 
004_330_SRH 004_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 9.592816740E-14 1.000000000E+20 1.253732025E+00 1.083642832E-14 1.274229636E-04 
005_330 005_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.827703474E-13 1.000000000E+20 1.240681330E+00 1.646533116E-14 9.350582394E-05 
005_330_SRH 005_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.343783407E-13 1.000000000E+20 1.256023592E+00 1.581711994E-14 1.346522878E-04 
006_330 006_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 2.316628781E-13 1.000000000E+20 1.248543343E+00 2.366040861E-14 1.116913144E-04 
006_330_SRH 006_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.851656926E-13 1.000000000E+20 1.259031988E+00 2.305090327E-14 1.449936451E-04 
007_330 007_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 2.943282871E-13 1.000000000E+20 1.255745514E+00 3.410609291E-14 1.325454765E-04 
007_330_SRH 007_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 2.501397191E-13 1.000000000E+20 1.262824190E+00 3.353990128E-14 1.596169544E-04 
008_330 008_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 3.720179146E-13 1.000000000E+20 1.262648728E+00 4.925562528E-14 1.576541872E-04 
008_330_SRH 008_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 3.304816141E-13 1.000000000E+20 1.267370357E+00 4.873652902E-14 1.799669438E-04 
009_330 009_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 4.654495860E-13 1.000000000E+20 1.269395090E+00 7.123118902E-14 1.889312229E-04 
009_330_SRH 009_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 4.267646302E-13 1.000000000E+20 1.272512499E+00 7.076078662E-14 2.077012982E-04 
010_330 010_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 5.753412298E-13 1.000000000E+20 1.277148979E+00 1.034286450E-13 2.343886384E-04 
010_330_SRH 010_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 5.395376186E-13 1.000000000E+20 1.278674652E+00 1.028901538E-13 2.482397045E-04 
011_330 011_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 7.033778154E-13 1.000000000E+20 1.283925935E+00 1.502218106E-13 2.779607970E-04 
011_330_SRH 011_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 6.703419083E-13 1.000000000E+20 1.285485575E+00 1.499203783E-13 2.911075812E-04 
012_330 012_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 8.533291182E-13 1.000000000E+20 1.290165908E+00 2.185514835E-13 3.346689630E-04 
012_330_SRH 012_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 8.226580686E-13 1.000000000E+20 1.291105011E+00 2.182467248E-13 3.470497788E-04 
013_330 013_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.030213045E-12 1.000000000E+20 1.293679194E+00 3.171426067E-13 4.037499783E-04 
013_330_SRH 013_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.001543585E-12 1.000000000E+20 1.294306507E+00 3.168471312E-13 4.149945101E-04 
014_330 014_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.241257912E-12 1.000000000E+20 1.297597759E+00 4.619262616E-13 4.866343708E-04 
014_330_SRH 014_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.214193795E-12 1.000000000E+20 1.297958185E+00 4.616302677E-13 4.972024483E-04 
015_330 015_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.494563344E-12 1.000000000E+20 1.301083449E+00 6.735341333E-13 5.853815273E-04 
015_330_SRH 015_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.468786265E-12 1.000000000E+20 1.301301044E+00 6.732282789E-13 5.963223013E-04 
016_330 016_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.798924801E-12 1.000000000E+20 1.304199241E+00 9.840815073E-13 7.069931543E-04 
016_330_SRH 016_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.774174487E-12 1.000000000E+20 1.304320500E+00 9.837409992E-13 7.180280856E-04 
017_330 017_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 2.164854738E-12 1.000000000E+20 1.306385225E+00 1.437144137E-12 8.473080201E-04 
