T d154 d184 d214 d244
d 150 180 210 240
290 1.218111348E+00 1.216595586E+00 1.215158035E+00 1.214411344E+00
295 1.218414292E+00 1.217080402E+00 1.215943547E+00 1.215055690E+00
300 1.219868869E+00 1.218494932E+00 1.217446209E+00 1.216575995E+00
305 1.221767188E+00 1.220390301E+00 1.219361614E+00 1.218518870E+00
310 1.223959319E+00 1.222310045E+00 1.221406636E+00 1.220671231E+00
315 1.225905155E+00 1.224159258E+00 1.223097968E+00 1.222329617E+00
320 1.227999052E+00 1.225663212E+00 1.224804674E+00 1.223912361E+00
325 1.229464643E+00 1.227230725E+00 1.225715646E+00 1.224624635E+00
330 1.229545724E+00 1.226831981E+00 1.224936070E+00 1.223601792E+00
335 1.227511010E+00 1.223947591E+00 1.221834807E+00 1.220092806E+00
340 1.222007277E+00 1.215879001E+00 1.213208351E+00 1.210913949E+00
