T d154 d184 d214 d244
d 150 180 210 240
290 1.262192137E+00 1.259966471E+00 1.258385760E+00 1.256817374E+00
295 1.264502140E+00 1.262267213E+00 1.260856196E+00 1.259395631E+00
300 1.267453218E+00 1.265137683E+00 1.263822613E+00 1.262337815E+00
305 1.270801586E+00 1.268250086E+00 1.266765802E+00 1.265336801E+00
310 1.273139472E+00 1.271400759E+00 1.269644124E+00 1.268033583E+00
315 1.276190818E+00 1.274199191E+00 1.272092837E+00 1.270256250E+00
320 1.278702503E+00 1.276581075E+00 1.273770091E+00 1.271601655E+00
325 1.280211642E+00 1.277607792E+00 1.274234805E+00 1.271417644E+00
330 1.280421800E+00 1.277064242E+00 1.273125149E+00 1.269469920E+00
335 1.278701434E+00 1.274361898E+00 1.269547366E+00 1.264980534E+00
340 1.274205751E+00 1.268639928E+00 1.262704010E+00 1.257118146E+00
