N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 295 1.800E-4 1.241461243E+00 1.263495613E+00
1.468000E+10 1.000E+17 295 1.800E-4 1.251831452E+00 1.264187918E+00
2.154000E+10 1.000E+17 295 1.800E-4 1.256276608E+00 1.265184405E+00
3.162000E+10 1.000E+17 295 1.800E-4 1.260192088E+00 1.266586369E+00
4.642000E+10 1.000E+17 295 1.800E-4 1.263402000E+00 1.268063184E+00
6.813000E+10 1.000E+17 295 1.800E-4 1.267087598E+00 1.270484083E+00
1.000000E+11 1.000E+17 295 1.800E-4 1.270549008E+00 1.273033732E+00
1.468000E+11 1.000E+17 295 1.800E-4 1.274507647E+00 1.276241661E+00
2.154000E+11 1.000E+17 295 1.800E-4 1.278551508E+00 1.279758694E+00
3.162000E+11 1.000E+17 295 1.800E-4 1.282655482E+00 1.283555027E+00
4.642000E+11 1.000E+17 295 1.800E-4 1.286945146E+00 1.287617156E+00
6.813000E+11 1.000E+17 295 1.800E-4 1.291323358E+00 1.291989197E+00
1.000000E+12 1.000E+17 295 1.800E-4 1.296011886E+00 1.296640006E+00
1.468000E+12 1.000E+17 295 1.800E-4 1.301034367E+00 1.301585958E+00
2.154000E+12 1.000E+17 295 1.800E-4 1.306377375E+00 1.306836831E+00
3.162000E+12 1.000E+17 295 1.800E-4 1.312017630E+00 1.312367837E+00
4.642000E+12 1.000E+17 295 1.800E-4 1.311055634E+00 1.311331631E+00
6.813000E+12 1.000E+17 295 1.800E-4 1.324130540E+00 1.324451407E+00
1.000000E+13 1.000E+17 295 1.800E-4 1.332764008E+00 1.333026429E+00
