fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 7:36:44 295 39.3 1.000E+000 8.400E-001 4.306E-006 2.774E+004 3.052E+000 3.026E-009 8.886E-004 
0T02 7:38:30 295 39.3 1.000E+000 8.400E-001 4.371E-006 2.737E+004 3.053E+000 3.019E-009 8.697E-004 
0T03 7:41:44 295 39.3 1.000E+000 8.400E-001 4.338E-006 2.705E+004 3.050E+000 3.032E-009 9.085E-004 
0T04 7:44:34 295 39.3 1.000E+000 8.400E-001 4.384E-006 2.750E+004 3.051E+000 3.033E-009 9.469E-004 
0T05 7:47:22 294.9 39.32 1.000E+000 8.400E-001 4.367E-006 2.823E+004 3.053E+000 3.000E-009 9.187E-004 
0T06 7:52:36 295 39.3 1.000E+000 8.400E-001 4.438E-006 2.544E+004 3.048E+000 3.055E-009 8.819E-004 
0T07 7:55:08 295 39.3 1.000E+000 8.400E-001 4.424E-006 2.786E+004 3.055E+000 3.020E-009 8.889E-004 
0T08 7:58:14 295 39.3 1.000E+000 8.400E-001 4.397E-006 2.830E+004 3.057E+000 3.009E-009 8.547E-004 
0T09 8:01:12 295 39.3 1.000E+000 8.400E-001 4.435E-006 2.822E+004 3.057E+000 3.012E-009 8.541E-004 
0T10 8:05:34 295.1 39.29 1.000E+000 8.400E-001 4.616E-006 2.704E+004 3.050E+000 3.059E-009 8.257E-004 
0T11 8:09:50 295 39.3 1.000E+000 8.400E-001 4.576E-006 2.715E+004 3.053E+000 3.028E-009 8.574E-004 
0T12 8:13:00 295 39.3 1.000E+000 8.400E-001 4.483E-006 2.835E+004 3.055E+000 3.022E-009 9.044E-004 
0T13 8:16:26 295 39.3 1.000E+000 8.400E-001 4.592E-006 2.685E+004 3.052E+000 3.039E-009 9.035E-004 
