x N
1.4412358E+0 1.4190601E+21
1.4293205E+0 1.4225714E+21
1.4173647E+0 1.3162886E+21
1.4032852E+0 1.2531755E+21
1.3897700E+0 1.5127756E+21
1.3802319E+0 1.4136641E+21
1.3648416E+0 1.2924763E+21
1.3527504E+0 1.4506257E+21
1.3401023E+0 1.3502052E+21
1.3259104E+0 1.3186474E+21
1.3123484E+0 1.4470001E+21
1.3003662E+0 1.4709978E+21
1.2869603E+0 1.3629298E+21
1.2726854E+0 1.3281677E+21
1.2582442E+0 1.3993621E+21
1.2451339E+0 1.5389987E+21
1.2329245E+0 1.4797308E+21
1.2185058E+0 1.3941450E+21
1.2043561E+0 1.4491465E+21
1.1907014E+0 1.5395765E+21
1.1778886E+0 1.5807942E+21
1.1646294E+0 1.4891955E+21
1.1498853E+0 1.4303875E+21
1.1351196E+0 1.4713344E+21
1.1208300E+0 1.5084269E+21
1.1064097E+0 1.5278603E+21
1.0921192E+0 1.5756246E+21
1.0782082E+0 1.4943207E+21
1.0619617E+0 1.4855593E+21
1.0474676E+0 1.5654450E+21
1.0323529E+0 1.4796772E+21
1.0156692E+0 1.3859137E+21
9.9785253E-1 1.3670227E+21
9.8008826E-1 1.3413967E+21
9.6090699E-1 1.2044384E+21
9.3807066E-1 1.1216300E+21
9.1476527E-1 1.0614610E+21
8.8798868E-1 1.0149023E+21
8.6089920E-1 1.0606774E+21
8.3486745E-1 1.1351980E+21
8.0971297E-1 1.1732751E+21
