fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L289 57182027.2277 340.2 34.081 1.827860912E-01 1.253015102E-04 8.768103890E-06 1.115113870E-01 7.863579427E-05 3.828302401E-01 0.000000000E+00 
L290 57207737.479 340.08 34.093 1.843745710E-01 1.269390683E-04 8.886761098E-06 1.150393944E-01 7.723197482E-05 3.797057517E-01 0.000000000E+00 
L291 57228739.612 340.04 34.097 1.823413941E-01 1.279285009E-04 8.823111056E-06 1.124605432E-01 7.846136539E-05 3.782414886E-01 0.000000000E+00 
L292 57249738.677 339.97 34.104 1.819594392E-01 1.284803627E-04 8.867671475E-06 1.119607310E-01 7.920606274E-05 3.793134578E-01 0.000000000E+00 
L293 57270739.587 339.96 34.105 1.817373622E-01 1.288866171E-04 8.924259960E-06 1.112376639E-01 8.021883900E-05 3.809957819E-01 0.000000000E+00 
L294 57291741.34 339.95 34.106 1.843153161E-01 1.294611747E-04 8.998091873E-06 1.125310980E-01 7.995089539E-05 3.770938541E-01 0.000000000E+00 
L295 57312741.135 339.96 34.105 1.838049026E-01 1.304512215E-04 9.130801965E-06 1.142238669E-01 7.992315142E-05 3.808059122E-01 0.000000000E+00 
L296 57333741.425 339.95 34.106 1.838725526E-01 1.310232193E-04 9.232955604E-06 1.128017051E-01 8.186674003E-05 3.832441868E-01 0.000000000E+00 
L297 57354743.545 339.96 34.105 1.842273190E-01 1.316681121E-04 9.228957499E-06 1.128859500E-01 8.173591781E-05 3.804678861E-01 0.000000000E+00 
L298 57375734.479 339.97 34.104 1.845451742E-01 1.320135132E-04 9.185181144E-06 1.126245069E-01 8.154143112E-05 3.770219572E-01 0.000000000E+00 
L299 57396734.086 339.96 34.105 1.847033771E-01 1.326410839E-04 9.285096072E-06 1.123588129E-01 8.263843975E-05 3.789950201E-01 0.000000000E+00 
L300 57417734.778 339.97 34.104 1.848049103E-01 1.336228186E-04 9.399439294E-06 1.131559672E-01 8.305253010E-05 3.806342050E-01 0.000000000E+00 
L301 57438736.575 339.99 34.102 1.850196214E-01 1.342860053E-04 9.446095291E-06 1.112095736E-01 8.494389760E-05 3.801927050E-01 0.000000000E+00 
L302 57459736.298 340 34.101 1.849094419E-01 1.347346911E-04 9.501568859E-06 1.129417223E-01 8.411216270E-05 3.813790225E-01 0.000000000E+00 
L303 57480737.672 340.01 34.1 1.854567691E-01 1.352987331E-04 9.580536969E-06 1.161399243E-01 8.247444834E-05 3.818153917E-01 0.000000000E+00 
L304 57501737.945 340 34.101 1.865808493E-01 1.356576656E-04 9.572904550E-06 1.145568253E-01 8.354932605E-05 3.782094044E-01 0.000000000E+00 
L305 57522738.592 340 34.101 1.863370152E-01 1.363234916E-04 9.678871114E-06 1.117886990E-01 8.659020324E-05 3.810262276E-01 0.000000000E+00 
L306 57543739.202 340 34.101 1.854730736E-01 1.373140628E-04 9.767688785E-06 1.140430426E-01 8.565760909E-05 3.835269862E-01 0.000000000E+00 
L307 57564740.187 340.02 34.099 1.860416019E-01 1.379415947E-04 9.800734220E-06 1.161500414E-01 8.436334056E-05 3.819032018E-01 0.000000000E+00 
L308 57585740.704 340.03 34.098 1.858149453E-01 1.382500058E-04 9.823030437E-06 1.145167101E-01 8.578692130E-05 3.823839805E-01 0.000000000E+00 
L309 57606731.935 340.03 34.098 1.862998904E-01 1.386412940E-04 9.813516668E-06 1.143962656E-01 8.576639214E-05 3.799438874E-01 0.000000000E+00 
L310 57627732.785 340.01 34.1 1.863756192E-01 1.394508684E-04 9.898483115E-06 1.144283546E-01 8.649835121E-05 3.808538272E-01 0.000000000E+00 
L311 57648733.532 340.03 34.098 1.859983548E-01 1.400355349E-04 9.986466622E-06 1.120318762E-01 8.914875485E-05 3.834109371E-01 0.000000000E+00 
L312 57669733.911 340.03 34.098 1.864260657E-01 1.404058644E-04 1.003840514E-05 1.124813775E-01 8.925454325E-05 3.835065955E-01 0.000000000E+00 
L313 57690734.151 340.02 34.099 1.871481963E-01 1.410199544E-04 1.003039018E-05 1.156633750E-01 8.670399007E-05 3.800595166E-01 0.000000000E+00 
L314 57711735.176 340.03 34.098 1.870559028E-01 1.413304706E-04 1.009820974E-05 1.146356975E-01 8.809717014E-05 3.819769566E-01 0.000000000E+00 
L315 57732735.851 340.03 34.098 1.873181451E-01 1.420720916E-04 1.019126118E-05 1.161051133E-01 8.777187379E-05 3.829475619E-01 0.000000000E+00 
L316 57753736.751 340.02 34.099 1.868493077E-01 1.428915897E-04 1.025081210E-05 1.139133465E-01 8.998170456E-05 3.839371280E-01 0.000000000E+00 
L317 57774737.7 340.03 34.098 1.874978409E-01 1.433391341E-04 1.024658798E-05 1.155111607E-01 8.870867960E-05 3.812573509E-01 0.000000000E+00 
L318 57795728.146 340.01 34.1 1.870800934E-01 1.434389915E-04 1.028616963E-05 1.127600576E-01 9.123377879E-05 3.833177061E-01 0.000000000E+00 
L319 57816728.684 340.02 34.099 1.877174454E-01 1.440376448E-04 1.032275594E-05 1.172159621E-01 8.806433502E-05 3.817816163E-01 0.000000000E+00 
L320 57837730.102 340.02 34.099 1.874938397E-01 1.448094315E-04 1.042035401E-05 1.154654880E-01 9.025865427E-05 3.837943897E-01 0.000000000E+00 
L321 57858731.221 340.02 34.099 1.882666707E-01 1.451711041E-04 1.050370656E-05 1.147259359E-01 9.155286885E-05 3.843164357E-01 0.000000000E+00 
