T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 -4.000591000E-03 -4.210796000E-03 -4.229527000E-03 -4.049821000E-03 -3.651912000E-03 -3.003830000E-03 -2.067745000E-03 -8.142070000E-04 7.552310000E-04 2.573926000E-03 4.518752000E-03 6.426760000E-03 8.091832000E-03 9.409267000E-03 1.030366000E-02 1.078029100E-02 1.086969000E-02 1.063618200E-02 1.014141300E-02
295 -2.483894600E-02 -2.485029600E-02 -2.457354600E-02 -2.396854400E-02 -2.297122300E-02 -2.149676900E-02 -1.945367200E-02 -1.677411600E-02 -1.346266400E-02 -9.650856000E-03 -5.622227000E-03 -1.769384000E-03 1.561682000E-03 4.152867000E-03 5.976225000E-03 7.121952000E-03 7.709650000E-03 7.845601000E-03 8.835833000E-03
300 -6.564914500E-02 -6.535668900E-02 -6.456915500E-02 -6.318686200E-02 -6.106234800E-02 -5.800725700E-02 -5.381977000E-02 -4.834562400E-02 -4.157923900E-02 -3.378221800E-02 -2.554357000E-02 -1.767695300E-02 -1.093609200E-02 -5.719673000E-03 -2.000400000E-03 5.003100000E-04 2.093551000E-03 3.017677000E-03 3.428213000E-03
305 -1.398939360E-01 -1.392186000E-01 -1.376982300E-01 -1.351424690E-01 -1.312680610E-01 -1.257069020E-01 -1.180478790E-01 -1.079412170E-01 -9.528794900E-02 -8.048974000E-02 -6.462205200E-02 -4.929167500E-02 -3.606768200E-02 -2.580744700E-02 -1.843954100E-02 -1.332888000E-02 -9.790780000E-03 -7.341977000E-03 -5.705554000E-03
310 -1.581490100E-01 -1.586412540E-01 -1.590613010E-01 -1.594665970E-01 -1.599104830E-01 -1.604464990E-01 -1.611301730E-01 -1.620163940E-01 -1.631498190E-01 -1.596700890E-01 -1.327652240E-01 -1.058649800E-01 -8.201643900E-02 -6.318179100E-02 -4.949574800E-02 -3.982935200E-02 -3.286521700E-02 -2.768746400E-02 -2.381817200E-02
315 -1.238933010E-01 -1.243641470E-01 -1.248840160E-01 -1.255282160E-01 -1.263823020E-01 -1.275490430E-01 -1.291512210E-01 -1.313262490E-01 -1.342056600E-01 -1.378719930E-01 -1.422918880E-01 -1.472439250E-01 -1.522903980E-01 -1.234837630E-01 -1.009708820E-01 -8.471049800E-02 -7.261160200E-02 -6.318620400E-02 -5.570853600E-02
320 -4.812440300E-02 -4.837954200E-02 -4.895960200E-02 -4.995559300E-02 -5.150151100E-02 -5.378569800E-02 -5.705668500E-02 -6.161540100E-02 -6.777897100E-02 -7.579611800E-02 -8.570138900E-02 -9.713325700E-02 -1.092177740E-01 -1.206746820E-01 -1.302364770E-01 -1.371565510E-01 -1.302446850E-01 -1.158555230E-01 -1.037693490E-01
325 1.106226000E-02 1.107194800E-02 1.099629100E-02 1.082999200E-02 1.055680700E-02 1.015115100E-02 9.581410000E-03 8.817323000E-03 7.844059000E-03 6.683543000E-03 5.416316000E-03 5.905140000E-04 -2.254093000E-02 -4.559659300E-02 -6.587811400E-02 -8.147349600E-02 -9.200707900E-02 -9.830767300E-02 -1.015048860E-01
330 1.835902500E-02 1.854685100E-02 1.856672100E-02 1.842106000E-02 1.809493700E-02 1.755711300E-02 1.676376200E-02 1.566776200E-02 1.423770300E-02 1.248911000E-02 1.052206100E-02 8.541979000E-03 6.823579000E-03 5.598635000E-03 4.925512000E-03 4.661744000E-03 -3.126557000E-03 -1.580458000E-02 -2.351009100E-02
335 2.772420200E-02 2.820157500E-02 2.839659500E-02 2.832486400E-02 2.797704700E-02 2.731843800E-02 2.629221800E-02 2.482961800E-02 2.287241100E-02 2.041311600E-02 1.755045700E-02 1.453760400E-02 1.177075900E-02 9.662796000E-03 8.427914000E-03 7.948971000E-03 7.893355000E-03 7.962374000E-03 8.019989000E-03
340 3.892257600E-02 3.986281800E-02 4.036707500E-02 4.047107000E-02 4.017878400E-02 3.945870600E-02 3.824539200E-02 3.644891600E-02 3.397826300E-02 3.078607200E-02 2.693760100E-02 2.268742000E-02 1.851443200E-02 1.503415500E-02 1.274140700E-02 1.170080900E-02 1.151074100E-02 1.166704100E-02 1.188591800E-02
