N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.133080551E+00 1.133660594E+00 1.134499427E+00 1.135704238E+00 1.137417645E+00 1.139819837E+00 1.143119818E+00 1.147525048E+00 1.153177772E+00 1.160057779E+00 1.167884857E+00 1.176101981E+00 1.184021180E+00 1.191098708E+00 1.197146684E+00 1.202311352E+00 1.206877184E+00 1.211091533E+00 1.215100930E+00
1.600000000E+01 1.247671479E+00 1.247737934E+00 1.247834814E+00 1.247975662E+00 1.248179614E+00 1.248473233E+00 1.248892495E+00 1.249484512E+00 1.250308123E+00 1.251432272E+00 1.252931003E+00 1.254874635E+00 1.257318063E+00 1.260288740E+00 1.263778788E+00 1.267746421E+00 1.272128939E+00 1.276861577E+00 1.281874841E+00
1.700000000E+01 1.310131579E+00 1.310268025E+00 1.310466706E+00 1.310755112E+00 1.311171793E+00 1.311769674E+00 1.312619244E+00 1.313810297E+00 1.315449934E+00 1.317653893E+00 1.320528733E+00 1.324146164E+00 1.328517327E+00 1.333580739E+00 1.339214830E+00 1.345271503E+00 1.351611426E+00 1.358122269E+00 1.364717566E+00
1.549996187E+01 1.219685078E+00 1.219780998E+00 1.219920119E+00 1.220120857E+00 1.220408331E+00 1.220815677E+00 1.221384409E+00 1.222162859E+00 1.223201267E+00 1.224543457E+00 1.226217500E+00 1.228231150E+00 1.230576744E+00 1.233242398E+00 1.236218553E+00 1.239494859E+00 1.243054872E+00 1.246877633E+00 1.250943670E+00
1.649996187E+01 1.274804170E+00 1.274895746E+00 1.275029248E+00 1.275223396E+00 1.275504621E+00 1.275909665E+00 1.276488329E+00 1.277305804E+00 1.278443231E+00 1.279994592E+00 1.282057721E+00 1.284718543E+00 1.288030640E+00 1.291997195E+00 1.296565528E+00 1.301640933E+00 1.307114657E+00 1.312889531E+00 1.318889425E+00
1.674996808E+01 1.290989097E+00 1.291102184E+00 1.291266964E+00 1.291506391E+00 1.291852799E+00 1.292350868E+00 1.293060683E+00 1.294059942E+00 1.295443514E+00 1.297317923E+00 1.299788234E+00 1.302937121E+00 1.306800679E+00 1.311351553E+00 1.316501326E+00 1.322125082E+00 1.328095379E+00 1.334305687E+00 1.340674078E+00
1.624993176E+01 1.260447026E+00 1.260522619E+00 1.260632860E+00 1.260793230E+00 1.261025643E+00 1.261360621E+00 1.261839700E+00 1.262517556E+00 1.263462903E+00 1.264756667E+00 1.266485709E+00 1.268731199E+00 1.271552646E+00 1.274971944E+00 1.278964708E+00 1.283465973E+00 1.288390194E+00 1.293654803E+00 1.299193078E+00
1.574996808E+01 1.234084260E+00 1.234152164E+00 1.234250982E+00 1.234394301E+00 1.234601067E+00 1.234897204E+00 1.235317032E+00 1.235904118E+00 1.236710571E+00 1.237794135E+00 1.239212847E+00 1.241018206E+00 1.243248656E+00 1.245924040E+00 1.249041553E+00 1.252575332E+00 1.256483073E+00 1.260718821E+00 1.265243757E+00
1.524993176E+01 1.194579927E+00 1.194788976E+00 1.195091295E+00 1.195525614E+00 1.196143552E+00 1.197010714E+00 1.198204261E+00 1.199803757E+00 1.201872098E+00 1.204427380E+00 1.207416649E+00 1.210713989E+00 1.214161303E+00 1.217636590E+00 1.221099029E+00 1.224576825E+00 1.228120722E+00 1.231769711E+00 1.235543867E+00
