fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_330 001_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.140700838E-13 1.000000000E+20 1.083464303E+00 1.908344427E-14 3.502461395E-04 
001_330_SRH 001_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 8.987439750E-14 1.000000000E+20 1.085443880E+00 1.838330349E-14 4.366421213E-04 
002_330 002_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.559760091E-13 1.000000000E+20 1.084087706E+00 2.767433558E-14 3.735083401E-04 
002_330_SRH 002_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.317864502E-13 1.000000000E+20 1.085490658E+00 2.697001709E-14 4.364101753E-04 
005_330 005_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 4.381797364E-13 1.000000000E+20 1.085424381E+00 8.568193193E-14 4.131280137E-04 
005_330_SRH 005_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 4.140007211E-13 1.000000000E+20 1.085889034E+00 8.497319820E-14 4.351032905E-04 
009_330 009_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.881220704E-12 1.000000000E+20 1.087889692E+00 3.878945444E-13 4.252444417E-04 
009_330_SRH 009_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.857120464E-12 1.000000000E+20 1.088014355E+00 3.871397634E-13 4.300051966E-04 
010_330 010_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 2.698219013E-12 1.000000000E+20 1.089596171E+00 5.625548515E-13 4.251841996E-04 
010_330_SRH 010_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 2.674255776E-12 1.000000000E+20 1.089726465E+00 5.617158245E-13 4.284026880E-04 
011_330 011_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 3.847882950E-12 1.000000000E+20 1.092994839E+00 8.091790795E-13 4.260459993E-04 
011_330_SRH 011_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 3.823973701E-12 1.000000000E+20 1.093095490E+00 8.082948200E-13 4.282025344E-04 
014_330 014_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.026529169E-11 1.000000000E+20 1.101684382E+00 2.408080502E-12 4.383610280E-04 
014_330_SRH 014_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.024160405E-11 1.000000000E+20 1.101728337E+00 2.407100730E-12 4.389604914E-04 
016_330 016_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.786731755E-11 1.000000000E+20 1.111373540E+00 4.914720641E-12 4.996375315E-04 
016_330_SRH 016_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.784462927E-11 1.000000000E+20 1.111442615E+00 4.913052402E-12 4.999650993E-04 
