N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 9.540000000E-06 8.509000000E-06 7.598000000E-06 6.873000000E-06 6.544000000E-06 6.778000000E-06 7.842000000E-06 9.917000000E-06 1.258800000E-05 5.509000000E-06 5.571000000E-06
1.600000000E+01 5.831600000E-05 5.425700000E-05 4.997900000E-05 4.506100000E-05 4.118800000E-05 3.804900000E-05 3.515700000E-05 3.395000000E-05 3.399900000E-05 3.544100000E-05 3.958100000E-05
1.700000000E+01 2.412900000E-04 2.291840000E-04 2.139440000E-04 1.940170000E-04 1.774560000E-04 1.615220000E-04 1.475770000E-04 1.401200000E-04 1.388120000E-04 1.355950000E-04 1.445320000E-04
1.549996187E+01 2.532800000E-05 2.303700000E-05 2.056600000E-05 1.872200000E-05 1.691000000E-05 1.562800000E-05 1.521600000E-05 1.578200000E-05 1.782900000E-05 2.219200000E-05 2.958400000E-05
1.649996187E+01 1.233280000E-04 1.159470000E-04 1.056190000E-04 9.730300000E-05 8.940500000E-05 8.198400000E-05 7.740200000E-05 6.778000000E-05 6.787300000E-05 6.831400000E-05 7.130800000E-05
1.674996808E+01 1.751390000E-04 1.653340000E-04 1.510940000E-04 1.396520000E-04 1.284980000E-04 1.163650000E-04 1.106120000E-04 1.070070000E-04 1.074560000E-04 1.157470000E-04 1.268410000E-04
1.624993176E+01 8.477100000E-05 7.932500000E-05 7.344800000E-05 6.619800000E-05 6.083900000E-05 5.621400000E-05 5.157300000E-05 4.925200000E-05 4.853600000E-05 4.896200000E-05 5.243200000E-05
1.574996808E+01 3.943100000E-05 3.577900000E-05 3.268400000E-05 2.973000000E-05 2.727200000E-05 2.485500000E-05 2.339300000E-05 2.303200000E-05 2.382100000E-05 2.663700000E-05 3.211800000E-05
1.524993176E+01 1.567900000E-05 1.397900000E-05 1.254300000E-05 1.133200000E-05 1.039700000E-05 9.985000000E-06 1.040600000E-05 1.199500000E-05 1.529500000E-05 2.048200000E-05 2.666100000E-05
