N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 4.237510000E-04 3.902990000E-04 3.676290000E-04 3.481350000E-04 3.205340000E-04 2.400330000E-04 2.863400000E-05 2.427110000E-04 2.691850000E-04 3.431830000E-04 4.849650000E-04
1.600000000E+01 1.258600000E-03 1.283075000E-03 1.351574000E-03 1.464542000E-03 1.552982000E-03 1.778102000E-03 2.042717000E-03 2.389799000E-03 2.787415000E-03 3.184165000E-03 3.587031000E-03
1.700000000E+01 2.995400000E-03 3.234059000E-03 3.541001000E-03 4.036302000E-03 4.811295000E-03 5.824504000E-03 6.946769000E-03 8.379261000E-03 9.984487000E-03 1.155012100E-02 1.370408600E-02
1.549996187E+01 8.137730000E-04 7.770890000E-04 7.731790000E-04 8.302110000E-04 8.200450000E-04 8.874870000E-04 9.800110000E-04 1.061970000E-03 1.069725000E-03 8.763120000E-04 2.656980000E-04
1.649996187E+01 1.830904000E-03 1.939220000E-03 2.081206000E-03 2.339377000E-03 2.735729000E-03 3.208265000E-03 3.841720000E-03 4.597206000E-03 5.399013000E-03 6.355639000E-03 7.379955000E-03
1.674996808E+01 2.312248000E-03 2.479744000E-03 2.755762000E-03 3.126051000E-03 3.619388000E-03 4.287829000E-03 5.179755000E-03 6.233916000E-03 7.338035000E-03 8.638520000E-03 1.002562400E-02
1.624993176E+01 1.491633000E-03 1.537373000E-03 1.647277000E-03 1.796064000E-03 2.061118000E-03 2.410373000E-03 2.817282000E-03 3.339545000E-03 3.947344000E-03 4.569114000E-03 5.272457000E-03
1.574996808E+01 1.052003000E-03 1.018259000E-03 1.068425000E-03 1.160710000E-03 1.266761000E-03 1.400256000E-03 1.448744000E-03 1.657862000E-03 1.867505000E-03 2.047491000E-03 2.062373000E-03
1.524993176E+01 5.978820000E-04 5.533280000E-04 5.375210000E-04 5.401060000E-04 5.572370000E-04 5.746070000E-04 5.646500000E-04 4.464110000E-04 9.204400000E-05 2.672380000E-04 2.982650000E-04
