N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 2.610644000E-03 2.427941000E-03 2.316467000E-03 2.227079000E-03 2.080675000E-03 1.584837000E-03 2.292670000E-04 1.459908000E-03 1.631780000E-03 2.092678000E-03 2.962740000E-03
1.600000000E+01 6.729553000E-03 6.971144000E-03 7.501842000E-03 8.238678000E-03 9.447303000E-03 1.101598000E-02 1.281885800E-02 1.503673100E-02 1.748085400E-02 1.981858600E-02 2.203286800E-02
1.700000000E+01 1.485922700E-02 1.756641300E-02 2.128229500E-02 2.560226700E-02 3.098905200E-02 3.716966500E-02 4.328418400E-02 5.013199100E-02 5.685730400E-02 6.463300100E-02 7.134864300E-02
1.549996187E+01 4.661723000E-03 4.521720000E-03 4.485501000E-03 4.703245000E-03 5.097848000E-03 5.620032000E-03 6.277153000E-03 6.844147000E-03 6.900659000E-03 5.620183000E-03 1.658631000E-03
1.649996187E+01 9.328574000E-03 1.042544400E-02 1.188408000E-02 1.408430100E-02 1.686662400E-02 2.004411500E-02 2.392639000E-02 2.828254500E-02 3.263160900E-02 3.745782200E-02 4.223603000E-02
1.674996808E+01 1.155998000E-02 1.333997100E-02 1.561305900E-02 1.881402200E-02 2.273601000E-02 2.707500200E-02 3.224906800E-02 3.785708200E-02 4.318519400E-02 4.890878700E-02 5.438067700E-02
1.624993176E+01 7.787044000E-03 8.399041000E-03 9.401683000E-03 1.069852900E-02 1.259509800E-02 1.494860300E-02 1.761321200E-02 2.080591200E-02 2.435019800E-02 2.779490200E-02 3.144882200E-02
1.574996808E+01 5.789019000E-03 5.653789000E-03 5.929417000E-03 6.500101000E-03 7.043846000E-03 7.938894000E-03 9.153501000E-03 1.053776100E-02 1.188356000E-02 1.296076900E-02 1.291281100E-02
1.524993176E+01 3.561580000E-03 3.342018000E-03 3.299236000E-03 3.374313000E-03 3.540683000E-03 3.705064000E-03 3.677872000E-03 2.930409000E-03 6.406880000E-04 1.526415000E-03 1.719796000E-03
