N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 8.880160000E-04 8.201070000E-04 7.751490000E-04 7.368140000E-04 6.804130000E-04 5.099080000E-04 5.871300000E-05 5.068420000E-04 5.648370000E-04 7.230860000E-04 1.024091000E-03
1.600000000E+01 2.512072000E-03 2.567135000E-03 2.725852000E-03 2.876851000E-03 3.245499000E-03 3.742054000E-03 4.320989000E-03 5.063828000E-03 5.904223000E-03 6.730853000E-03 7.550491000E-03
1.700000000E+01 5.583054000E-03 6.245629000E-03 7.315569000E-03 8.635085000E-03 1.047174500E-02 1.274183200E-02 1.515683100E-02 1.808837700E-02 2.123065000E-02 2.480241900E-02 2.845483500E-02
1.549996187E+01 1.669457000E-03 1.601897000E-03 1.596928000E-03 1.682325000E-03 1.724212000E-03 1.876219000E-03 2.078455000E-03 2.254878000E-03 2.267296000E-03 1.842387000E-03 5.252640000E-04
1.649996187E+01 3.538244000E-03 3.849303000E-03 4.197190000E-03 4.874032000E-03 5.773339000E-03 6.827436000E-03 8.189246000E-03 9.779939000E-03 1.143660000E-02 1.336783500E-02 1.538815900E-02
1.674996808E+01 4.381356000E-03 4.898099000E-03 5.445108000E-03 6.440753000E-03 7.741219000E-03 9.241843000E-03 1.115337000E-02 1.334458900E-02 1.556773500E-02 1.810904300E-02 2.073045800E-02
1.624993176E+01 2.933393000E-03 3.078378000E-03 3.356731000E-03 3.722814000E-03 4.319982000E-03 5.088011000E-03 5.974090000E-03 7.084032000E-03 8.356673000E-03 9.638527000E-03 1.105989100E-02
1.574996808E+01 2.126958000E-03 2.053168000E-03 2.157011000E-03 2.351518000E-03 2.615199000E-03 2.679763000E-03 3.065001000E-03 3.514660000E-03 3.959870000E-03 4.331168000E-03 4.337027000E-03
1.524993176E+01 1.241222000E-03 1.153200000E-03 1.125495000E-03 1.136626000E-03 1.178183000E-03 1.219326000E-03 1.199805000E-03 9.456550000E-04 1.852690000E-04 5.513020000E-04 6.187730000E-04
