N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.980306100E-02 1.635931700E-02 1.407682400E-02 1.274140700E-02
1.600000000E+01 3.756172000E-03 5.836795000E-03 5.577423000E-03 7.071629000E-03
1.700000000E+01 6.251165900E-02 6.170889800E-02 6.116389500E-02 6.169386600E-02
1.549996187E+01 -1.578682270E-01 -1.556555130E-01 -1.536387580E-01 -1.509101050E-01
1.649996187E+01 4.669129100E-02 4.739257800E-02 4.744171300E-02 4.732979900E-02
1.674996808E+01 5.774897700E-02 5.634452000E-02 5.691860200E-02 5.691865700E-02
1.624993176E+01 3.159785200E-02 3.225046600E-02 3.245601600E-02 3.089184000E-02
1.574996808E+01 -6.342476600E-02 -5.765993600E-02 -5.276680000E-02 -5.017805900E-02
1.524993176E+01 5.893895000E-03 5.187868000E-03 4.830895000E-03 4.697650000E-03
