N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.405170200E-02 2.024684600E-02 1.722808700E-02 1.503415500E-02
1.600000000E+01 -3.095653000E-03 -3.546080000E-04 1.538410000E-04 2.277372000E-03
1.700000000E+01 6.472110700E-02 6.364739700E-02 6.293585900E-02 6.334779300E-02
1.549996187E+01 -1.482662820E-01 -1.454481810E-01 -1.436702070E-01 -1.416392330E-01
1.649996187E+01 4.791885500E-02 4.848596900E-02 4.840210500E-02 4.818666400E-02
1.674996808E+01 5.978012000E-02 5.810619000E-02 5.847445700E-02 5.833856600E-02
1.624993176E+01 3.060405500E-02 3.141351700E-02 3.174729600E-02 3.027653000E-02
1.574996808E+01 -8.528113200E-02 -7.739681400E-02 -7.020487400E-02 -6.555413100E-02
1.524993176E+01 7.297188000E-03 6.278262000E-03 5.587031000E-03 5.176686000E-03
