N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 3.830709300E-02 3.905031400E-02 3.953992200E-02 3.986281800E-02
1.600000000E+01 -4.770903400E-02 -5.802968100E-02 -6.861153800E-02 -7.605723600E-02
1.700000000E+01 7.338042600E-02 7.410358000E-02 7.702950600E-02 7.926440800E-02
1.549996187E+01 -1.030584780E-01 -8.473262900E-02 -6.833300500E-02 -5.316621400E-02
1.649996187E+01 5.062388500E-02 5.255987200E-02 5.342790500E-02 5.384276400E-02
1.674996808E+01 6.742901900E-02 6.846392000E-02 7.024777000E-02 7.095997500E-02
1.624993176E+01 2.026717600E-02 1.843198700E-02 1.642643500E-02 1.306107300E-02
1.574996808E+01 -1.937796470E-01 -1.821935710E-01 -1.751212530E-01 -1.682986310E-01
1.524993176E+01 1.422481400E-02 1.466156200E-02 1.494917000E-02 1.514959700E-02
