N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 4.001904700E-02 4.036459300E-02 4.049316200E-02 4.047107000E-02
1.600000000E+01 -4.991934100E-02 -5.978164200E-02 -6.973500700E-02 -7.628618800E-02
1.700000000E+01 8.670854600E-02 8.827334700E-02 8.993772700E-02 9.093513300E-02
1.549996187E+01 -1.043508330E-01 -8.625957500E-02 -7.023453900E-02 -5.557804900E-02
1.649996187E+01 5.427443300E-02 5.659521100E-02 5.774517700E-02 5.837016800E-02
1.674996808E+01 7.556962000E-02 7.719293200E-02 7.951150000E-02 8.055314800E-02
1.624993176E+01 2.064707500E-02 1.901071600E-02 1.724341700E-02 1.409979400E-02
1.574996808E+01 -1.985547160E-01 -1.868952180E-01 -1.798953580E-01 -1.731894860E-01
1.524993176E+01 1.474868700E-02 1.504925800E-02 1.520138400E-02 1.525818000E-02
