N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 3.679375500E-02 3.775509400E-02 3.843148600E-02 3.892257600E-02
1.600000000E+01 -4.536738800E-02 -5.561112900E-02 -6.616304000E-02 -7.371156700E-02
1.700000000E+01 6.390904400E-02 6.392839000E-02 6.698451500E-02 6.475128100E-02
1.549996187E+01 -1.023088300E-01 -8.410753000E-02 -6.777397000E-02 -5.261907300E-02
1.649996187E+01 4.775448300E-02 4.932226500E-02 4.990112800E-02 5.008047100E-02
1.674996808E+01 6.129635600E-02 6.176021900E-02 6.299700700E-02 6.330850500E-02
1.624993176E+01 2.005829000E-02 1.816522700E-02 1.610247900E-02 1.272228000E-02
1.574996808E+01 -1.898479770E-01 -1.784805750E-01 -1.715026780E-01 -1.647628660E-01
1.524993176E+01 1.370201900E-02 1.419994800E-02 1.455406000E-02 1.481670800E-02
