fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L606 62008399.083 339.97 34.104 4.636652503E-02 2.004266038E-04 -2.648427482E-07 2.331102467E-02 9.988520706E-05 -2.849890473E-02 0.000000000E+00 
L607 62033192.299 339.92 34.109 4.650298020E-02 2.007566207E-04 3.021585206E-06 2.320564732E-02 1.004454274E-04 3.236563877E-01 0.000000000E+00 
L608 62053279.868 339.91 34.11 4.639720540E-02 2.006682586E-04 3.027394879E-06 2.320082468E-02 1.008233795E-04 3.251610874E-01 0.000000000E+00 
L609 62073435.424 339.9 34.111 4.639434051E-02 2.009901985E-04 3.023920949E-06 2.320254308E-02 1.006785457E-04 3.242877541E-01 0.000000000E+00 
L610 62093431.209 339.91 34.11 4.646131636E-02 2.010366099E-04 3.039649183E-06 2.331467019E-02 1.007035394E-04 3.254294114E-01 0.000000000E+00 
L611 62113461.904 339.92 34.109 4.664443081E-02 2.011522785E-04 3.047512221E-06 2.326430726E-02 1.012941749E-04 3.248035009E-01 0.000000000E+00 
L612 62133434.924 339.94 34.107 4.680823577E-02 2.015884610E-04 -2.651278199E-07 2.347254159E-02 1.004569419E-04 -2.809747923E-02 0.000000000E+00 
L613 62153537.063 339.95 34.106 4.678185167E-02 2.017081660E-04 3.077480788E-06 2.347431831E-02 1.011990992E-04 3.261327872E-01 0.000000000E+00 
L614 62173606.175 339.97 34.104 4.671811621E-02 2.021123058E-04 3.065531965E-06 2.331608575E-02 1.016929702E-04 3.246592414E-01 0.000000000E+00 
L615 62193627.627 339.97 34.104 4.675398272E-02 2.020744832E-04 3.069933676E-06 2.339835683E-02 1.013537595E-04 3.249368037E-01 0.000000000E+00 
L616 62213966.304 339.98 34.103 4.675340983E-02 2.021046051E-04 3.076626791E-06 2.349722610E-02 1.011003312E-04 3.256006908E-01 0.000000000E+00 
L617 62234187 340 34.101 4.689801273E-02 2.027893071E-04 3.082310199E-06 2.348555851E-02 1.014947662E-04 3.240983737E-01 0.000000000E+00 
L618 62254375.391 340 34.101 4.701379419E-02 2.025937658E-04 -2.219007902E-07 2.352461417E-02 1.019915596E-04 -2.329740072E-02 0.000000000E+00 
L619 62274408.176 340.01 34.1 4.699255208E-02 2.029085178E-04 3.102886408E-06 2.352814662E-02 1.019694010E-04 3.254142502E-01 0.000000000E+00 
L620 62294559.479 340.01 34.1 4.708988519E-02 2.026655406E-04 -2.170658952E-07 2.356749577E-02 1.013625396E-04 -2.274490099E-02 0.000000000E+00 
L621 62314760.535 340.01 34.1 4.703646393E-02 2.031105231E-04 -2.151507503E-07 2.335137602E-02 1.022168545E-04 -2.252038315E-02 0.000000000E+00 
L622 62334851.12 340.01 34.1 4.719393943E-02 2.031577795E-04 -2.200813197E-07 2.365691899E-02 1.013892754E-04 -2.295427041E-02 0.000000000E+00 
L623 62354934.141 340.02 34.099 4.717236279E-02 2.039150649E-04 -2.093563965E-07 2.340334636E-02 1.027280881E-04 -2.176452998E-02 0.000000000E+00 
L624 62375092.7092 340.02 34.099 4.714027377E-02 2.038088758E-04 3.128234888E-06 2.364817942E-02 1.024527856E-04 3.255998239E-01 0.000000000E+00 
L625 62395225.522 340.02 34.099 4.734538866E-02 2.038024649E-04 3.121820963E-06 2.369655989E-02 1.020356132E-04 3.235347055E-01 0.000000000E+00 
L626 62415264.68 340.02 34.099 4.715472813E-02 2.040163375E-04 -2.016759471E-07 2.351518771E-02 1.025008065E-04 -2.096350580E-02 0.000000000E+00 
L627 62435351.771 340.01 34.1 4.726074130E-02 2.035150988E-04 -2.111381754E-07 2.366112160E-02 1.020763356E-04 -2.195177282E-02 0.000000000E+00 
L628 62455412.464 340.02 34.099 4.731450739E-02 2.038619933E-04 -2.024785238E-07 2.364807288E-02 1.026541600E-04 -2.099173701E-02 0.000000000E+00 
L629 62475643.238 340.02 34.099 4.729978854E-02 2.044320330E-04 3.134681007E-06 2.367162844E-02 1.027303173E-04 3.241792444E-01 0.000000000E+00 
L630 62495664.304 340.02 34.099 4.739039035E-02 2.047716496E-04 3.146269750E-06 2.377682165E-02 1.026043517E-04 3.242170425E-01 0.000000000E+00 
L631 62515754.869 340.01 34.1 4.750431408E-02 2.045537736E-04 3.133974846E-06 2.374919737E-02 1.023364726E-04 3.225187433E-01 0.000000000E+00 
L632 62536005.75328 340.02 34.099 4.734051211E-02 2.038314527E-04 3.140236359E-06 2.382026761E-02 1.022636786E-04 3.254304498E-01 0.000000000E+00 
L633 62555902.586 340.02 34.099 4.743930391E-02 2.043401630E-04 3.134202410E-06 2.363684595E-02 1.029993925E-04 3.233218067E-01 0.000000000E+00 
L634 62576177.616 340.02 34.099 4.755511016E-02 2.046306845E-04 3.146008654E-06 2.386184657E-02 1.021844505E-04 3.232897713E-01 0.000000000E+00 
L635 62596328.147 340.02 34.099 4.750169036E-02 2.056198265E-04 3.151792884E-06 2.373605851E-02 1.029458394E-04 3.226885964E-01 0.000000000E+00 
L636 62616409.319 340.02 34.099 4.758192851E-02 2.059151978E-04 -1.812606754E-07 2.364449179E-02 1.035406555E-04 -1.850006066E-02 0.000000000E+00 
L637 62636630.26 340.02 34.099 4.750031276E-02 2.056462696E-04 -1.642848265E-07 2.370229601E-02 1.033206871E-04 -1.681822461E-02 0.000000000E+00 
L638 62656710.947 340.02 34.099 4.756973838E-02 2.050223722E-04 -1.998239710E-07 2.381555039E-02 1.022935651E-04 -2.048875495E-02 0.000000000E+00 
L639 62676771.463 340.02 34.099 4.755620998E-02 2.049201150E-04 -1.877135088E-07 2.370660952E-02 1.032522641E-04 -1.926210300E-02 0.000000000E+00 
L640 62696772.23 340.02 34.099 4.756508086E-02 2.048867139E-04 -1.599073495E-07 2.390834281E-02 1.029208385E-04 -1.640840581E-02 0.000000000E+00 
L641 62716916.844 340.02 34.099 4.760647396E-02 2.058850780E-04 3.162058925E-06 2.380266638E-02 1.031047955E-04 3.226109257E-01 0.000000000E+00 
L642 62736987.503 340.02 34.099 4.777768202E-02 2.063933757E-04 3.163700002E-06 2.382521564E-02 1.030951380E-04 3.208296259E-01 0.000000000E+00 
L643 62756878.141 340.01 34.1 4.772407960E-02 2.055855380E-04 -1.681371519E-07 2.389091706E-02 1.030276730E-04 -1.713695138E-02 0.000000000E+00 
L644 62777050.2091 340.02 34.099 4.771607529E-02 2.057718772E-04 -1.703422636E-07 2.394336625E-02 1.026703247E-04 -1.734888944E-02 0.000000000E+00 
L645 62797259.904 340.02 34.099 4.768271725E-02 2.059145828E-04 -1.817806744E-07 2.374781958E-02 1.032026833E-04 -1.851397231E-02 0.000000000E+00 
L646 62817410.787 340.02 34.099 4.766100247E-02 2.062553195E-04 3.169959671E-06 2.383510904E-02 1.034064428E-04 3.224670957E-01 0.000000000E+00 
L647 62837521.238 340.02 34.099 4.770600920E-02 2.062173108E-04 3.178752089E-06 2.388897968E-02 1.036856134E-04 3.231159910E-01 0.000000000E+00 
L648 62857869.097 340.01 34.1 4.779007487E-02 2.067237028E-04 -1.461944389E-07 2.386262839E-02 1.036575765E-04 -1.479799467E-02 0.000000000E+00 
L649 62877883.453 340.02 34.099 4.773703436E-02 2.059346903E-04 3.176492403E-06 2.392893181E-02 1.032447954E-04 3.231192818E-01 0.000000000E+00 
L650 62898064.0165 340.01 34.1 4.774054572E-02 2.058604123E-04 -1.800778341E-07 2.396637868E-02 1.026822342E-04 -1.832314596E-02 0.000000000E+00 
L651 62918144.773 340.01 34.1 4.767238151E-02 2.061837026E-04 -1.456983224E-07 2.387808452E-02 1.039000881E-04 -1.482290650E-02 0.000000000E+00 
L652 62938545.748 340.02 34.099 4.780560963E-02 2.063207166E-04 3.178517541E-06 2.398386690E-02 1.030988166E-04 3.222574113E-01 0.000000000E+00 
L653 62958436.881 340.01 34.1 4.783270270E-02 2.062832127E-04 -1.421653422E-07 2.399508694E-02 1.036501467E-04 -1.440804073E-02 0.000000000E+00 
L654 62978497.632 340.02 34.099 4.786025465E-02 2.066658741E-04 -1.318328533E-07 2.398854277E-02 1.036408455E-04 -1.332845707E-02 0.000000000E+00 
L655 62998598.158 340.02 34.099 4.775775158E-02 2.063029388E-04 -1.353132841E-07 2.397170901E-02 1.040200377E-04 -1.373381358E-02 0.000000000E+00 
L656 63018778.891 340.01 34.1 4.775249982E-02 2.059121495E-04 -1.430182108E-07 2.402753967E-02 1.033220679E-04 -1.454498431E-02 0.000000000E+00 
L657 63038839.532 340.02 34.099 4.783135352E-02 2.065260880E-04 -1.381211087E-07 2.390820569E-02 1.036857676E-04 -1.398210201E-02 0.000000000E+00 
L658 63058803.64 340.01 34.1 4.782672841E-02 2.061002704E-04 -1.189154658E-07 2.415896182E-02 1.032349636E-04 -1.206393826E-02 0.000000000E+00 
L659 63078951.715 340.01 34.1 4.788158349E-02 2.070291119E-04 3.196717774E-06 2.398972352E-02 1.038823258E-04 3.224811785E-01 0.000000000E+00 
