fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00L1 9:39 294.3 39.4 1.000E+000 1.994E+000 1.883E-005 1.917E+004 2.701E+000 1.525E-008 1.700E-004 2.401E-001 1.700E-004 1.810E-005 4.435E-001 1.551E-001 1.166E-004 2.332E-002 
00L2 10:7 296.9 39.05 1.000E+000 2.025E+000 1.813E-005 1.761E+004 2.698E+000 1.651E-008 1.717E-004 2.326E-001 1.717E-004 1.741E-005 4.360E-001 1.491E-001 1.167E-004 3.707E-002 
00L3 10:25 299.2 38.75 1.000E+000 1.995E+000 1.927E-005 1.630E+004 2.670E+000 1.864E-008 1.699E-004 2.258E-001 1.698E-004 1.651E-005 4.306E-001 1.442E-001 1.144E-004 6.410E-003 
00L4 10:48 302.3 38.35 1.000E+000 2.087E+000 1.620E-005 1.462E+004 2.669E+000 2.045E-008 1.733E-004 2.180E-001 1.732E-004 1.594E-005 4.221E-001 1.380E-001 1.154E-004 4.547E-003 
00L5 11:5 305 38.01 1.000E+000 2.160E+000 1.571E-005 1.324E+004 2.656E+000 2.241E-008 1.744E-004 2.101E-001 1.743E-004 1.518E-005 4.146E-001 1.321E-001 1.149E-004 1.585E-002 
00L6 11:38 308.1 37.63 1.000E+000 2.184E+000 1.582E-005 1.175E+004 2.651E+000 2.460E-008 1.738E-004 2.006E-001 1.737E-004 1.410E-005 4.049E-001 1.250E-001 1.127E-004 2.406E-002 
00L7 11:56 310.3 37.36 1.000E+000 2.111E+000 1.855E-005 1.076E+004 2.614E+000 2.765E-008 1.736E-004 1.949E-001 1.735E-004 1.354E-005 4.006E-001 1.208E-001 1.120E-004 5.058E-003 
00L8 12:18 313 37.04 1.000E+000 2.179E+000 1.565E-005 9.612E+003 2.629E+000 2.891E-008 1.766E-004 1.872E-001 1.764E-004 1.294E-005 3.918E-001 1.150E-001 1.124E-004 2.219E-003 
00L9 12:37 315.5 36.75 1.000E+000 2.175E+000 1.552E-005 8.617E+003 2.619E+000 3.110E-008 1.740E-004 1.784E-001 1.738E-004 1.189E-005 3.832E-001 1.087E-001 1.092E-004 1.749E-002 
0L10 13:0 319 36.35 1.000E+000 2.226E+000 1.543E-005 7.336E+003 2.586E+000 3.570E-008 1.779E-004 1.705E-001 1.778E-004 1.139E-005 3.758E-001 1.030E-001 1.105E-004 1.980E-003 
0L11 13:17 322 36.01 1.000E+000 2.165E+000 1.625E-005 6.343E+003 2.570E+000 3.927E-008 1.755E-004 1.608E-001 1.754E-004 1.033E-005 3.663E-001 9.610E-002 1.074E-004 4.619E-002 
0L12 13:41 324.7 35.71 1.000E+000 2.098E+000 1.768E-005 5.530E+003 2.547E+000 4.337E-008 1.746E-004 1.530E-001 1.744E-004 9.575E-006 3.589E-001 9.070E-002 1.054E-004 1.941E-003 
0L13 13:57 327.5 35.4 1.000E+000 2.201E+000 1.531E-005 4.770E+003 2.560E+000 4.539E-008 1.791E-004 1.459E-001 1.789E-004 9.151E-006 3.506E-001 8.570E-002 1.067E-004 1.895E-003 
