d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.216691110E+00 1.079255350E+00 1.374357600E-01 1.216685900E+00 1.079242628E+00 1.374432720E-01 5.210000000E-06 1.272200000E-05
150 1.549996187E+01 1.247601153E+00 1.081436993E+00 1.661641600E-01 1.247579532E+00 1.081412806E+00 1.661667260E-01 2.162100000E-05 2.418700000E-05
150 1.600000000E+01 1.277139229E+00 1.084585866E+00 1.925533630E-01 1.277054840E+00 1.084541884E+00 1.925129560E-01 8.438900000E-05 4.398200000E-05
150 1.649996187E+01 1.313919607E+00 1.089967939E+00 2.239516680E-01 1.313603259E+00 1.089892475E+00 2.237107840E-01 3.163480000E-04 7.546400000E-05
150 1.700000000E+01 1.361293793E+00 1.097015862E+00 2.642779310E-01 1.360184463E+00 1.096895544E+00 2.632889190E-01 1.109330000E-03 1.203180000E-04
180 1.500000000E+01 1.217312698E+00 1.077820884E+00 1.394918140E-01 1.217307591E+00 1.077808498E+00 1.394990930E-01 5.107000000E-06 1.238600000E-05
180 1.549996187E+01 1.246649832E+00 1.080067005E+00 1.665828270E-01 1.246628722E+00 1.080043674E+00 1.665850480E-01 2.111000000E-05 2.333100000E-05
180 1.600000000E+01 1.277331498E+00 1.084801785E+00 1.925297130E-01 1.277248743E+00 1.084758145E+00 1.924905980E-01 8.275500000E-05 4.364000000E-05
180 1.649996187E+01 1.313924764E+00 1.089877877E+00 2.240468870E-01 1.313611582E+00 1.089802566E+00 2.238090160E-01 3.131820000E-04 7.531100000E-05
180 1.700000000E+01 1.360814256E+00 1.097354299E+00 2.634599570E-01 1.359710311E+00 1.097229883E+00 2.624804280E-01 1.103945000E-03 1.244160000E-04
210 1.500000000E+01 1.217190826E+00 1.076428257E+00 1.407625690E-01 1.217185749E+00 1.076416036E+00 1.407697130E-01 5.077000000E-06 1.222100000E-05
210 1.549996187E+01 1.247207008E+00 1.080422883E+00 1.667841250E-01 1.247186169E+00 1.080399794E+00 1.667863750E-01 2.083900000E-05 2.308900000E-05
210 1.600000000E+01 1.277505586E+00 1.084841608E+00 1.926639780E-01 1.277423673E+00 1.084798126E+00 1.926255470E-01 8.191300000E-05 4.348200000E-05
210 1.649996187E+01 1.314333060E+00 1.090239100E+00 2.240939600E-01 1.314021856E+00 1.090168202E+00 2.238536540E-01 3.112040000E-04 7.089800000E-05
210 1.700000000E+01 1.360157814E+00 1.096972077E+00 2.631857370E-01 1.359055184E+00 1.096854852E+00 2.622003320E-01 1.102630000E-03 1.172250000E-04
240 1.500000000E+01 1.215657588E+00 1.207816712E+00 7.840876000E-03 1.215652515E+00 1.207806914E+00 7.845601000E-03 5.073000000E-06 9.798000000E-06
240 1.549996187E+01 1.247229799E+00 1.224048796E+00 2.318100300E-02 1.247209074E+00 1.224022224E+00 2.318685000E-02 2.072500000E-05 2.657200000E-05
240 1.600000000E+01 1.276409937E+00 1.246025723E+00 3.038421400E-02 1.276328404E+00 1.245962588E+00 3.036581600E-02 8.153300000E-05 6.313500000E-05
240 1.649996187E+01 1.314421206E+00 1.259975574E+00 5.444563200E-02 1.314111143E+00 1.259839295E+00 5.427184800E-02 3.100630000E-04 1.362790000E-04
240 1.700000000E+01 1.360785720E+00 1.292372487E+00 6.841323300E-02 1.359685437E+00 1.292099831E+00 6.758560600E-02 1.100283000E-03 2.726560000E-04
