N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 315 1.500E-4 1.037276104E+00 1.065556196E+00
1.468000E+10 1.000E+17 315 1.500E-4 1.043566152E+00 1.066271958E+00
2.154000E+10 1.000E+17 315 1.500E-4 1.049607454E+00 1.067291990E+00
3.162000E+10 1.000E+17 315 1.500E-4 1.055293606E+00 1.068727444E+00
4.642000E+10 1.000E+17 315 1.500E-4 1.060695378E+00 1.070711707E+00
6.813000E+10 1.000E+17 315 1.500E-4 1.066013184E+00 1.073388606E+00
1.000000E+11 1.000E+17 315 1.500E-4 1.071496007E+00 1.076886049E+00
1.468000E+11 1.000E+17 315 1.500E-4 1.077350788E+00 1.081272897E+00
2.154000E+11 1.000E+17 315 1.500E-4 1.083667622E+00 1.086513066E+00
3.162000E+11 1.000E+17 315 1.500E-4 1.090380955E+00 1.092439176E+00
4.642000E+11 1.000E+17 315 1.500E-4 1.097291111E+00 1.098774446E+00
6.813000E+11 1.000E+17 315 1.500E-4 1.104136515E+00 1.105201022E+00
1.000000E+12 1.000E+17 315 1.500E-4 1.110679096E+00 1.111439671E+00
1.468000E+12 1.000E+17 315 1.500E-4 1.116754744E+00 1.117295673E+00
2.154000E+12 1.000E+17 315 1.500E-4 1.122277380E+00 1.122660270E+00
3.162000E+12 1.000E+17 315 1.500E-4 1.127217589E+00 1.127487190E+00
4.642000E+12 1.000E+17 315 1.500E-4 1.131580307E+00 1.131769124E+00
6.813000E+12 1.000E+17 315 1.500E-4 1.135481129E+00 1.135624143E+00
1.000000E+13 1.000E+17 315 1.500E-4 1.139347883E+00 1.139454442E+00
