fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
0DT0 6:52 296.9 39.05 1.000E+000 1.481E+000 4.320E-011 6.813E+002 3.062E+000 6.283E-006 1.003E-003 
0DT1 6:48 297 39.04 1.000E+000 1.534E+000 4.507E-011 6.817E+002 3.101E+000 6.651E-006 1.192E-003 
0DT2 6:54 297 39.04 1.000E+000 1.515E+000 4.476E-011 6.817E+002 3.093E+000 6.562E-006 1.970E-003 
0DT3 6:57 297 39.04 1.000E+000 1.476E+000 4.338E-011 6.817E+002 3.045E+000 6.137E-006 2.432E-003 
0DT4 7:0 297.2 39.01 1.000E+000 1.547E+000 4.717E-011 6.827E+002 3.137E+000 6.932E-006 1.997E-003 
0DT5 7:3 297.2 39.01 1.000E+000 1.592E+000 4.891E-011 6.827E+002 3.159E+000 7.207E-006 1.680E-003 
0DT6 7:6 297.2 39.01 1.000E+000 1.579E+000 4.732E-011 6.827E+002 3.127E+000 6.918E-006 1.439E-003 
0DT7 7:8 297.3 39 1.000E+000 1.534E+000 4.671E-011 6.832E+002 3.113E+000 6.843E-006 2.022E-003 
0DT8 7:11 297.3 39 1.000E+000 1.512E+000 4.647E-011 6.832E+002 3.138E+000 7.042E-006 1.434E-003 
0DT9 7:15 297.4 38.99 1.000E+000 1.481E+000 4.587E-011 6.837E+002 3.053E+000 6.240E-006 1.013E-003 
