N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 4.295700600E-02 4.375735300E-02 4.328137500E-02 4.372251000E-02
1.016672606E+01 4.478136000E-02 4.544701800E-02 4.481774200E-02 4.515485200E-02
1.033324570E+01 4.693842400E-02 4.734436200E-02 4.646176600E-02 4.658079100E-02
1.049996187E+01 4.945548500E-02 4.947834500E-02 4.825308200E-02 4.807618700E-02
1.066670514E+01 5.222842100E-02 5.176708700E-02 5.011526600E-02 4.963402900E-02
1.083333839E+01 5.503949900E-02 5.404167400E-02 5.205468600E-02 5.118565500E-02
1.100000000E+01 5.762250400E-02 5.610766200E-02 5.374684200E-02 5.265653600E-02
1.116672606E+01 5.975123800E-02 5.782117800E-02 5.519134100E-02 5.400533800E-02
1.133324570E+01 6.131873400E-02 5.914371800E-02 5.641598100E-02 5.524518100E-02
1.149996187E+01 6.236371500E-02 6.015125800E-02 5.750832700E-02 5.646989900E-02
1.166670514E+01 6.304034300E-02 6.099787400E-02 5.858267400E-02 5.775492400E-02
1.183333839E+01 6.356215100E-02 6.184818200E-02 5.975736900E-02 5.918732000E-02
1.200000000E+01 6.412624500E-02 6.283679700E-02 6.109902100E-02 6.076324100E-02
1.216672606E+01 6.485581300E-02 6.399868100E-02 6.256529500E-02 6.241206000E-02
1.233324570E+01 6.576935600E-02 6.527501900E-02 6.407453700E-02 6.401571700E-02
1.249996187E+01 6.678902500E-02 6.655122900E-02 6.545594000E-02 6.545689200E-02
1.266670514E+01 6.778107600E-02 6.766967800E-02 6.666001400E-02 6.667658100E-02
1.283333839E+01 6.859897200E-02 6.854842000E-02 6.755539000E-02 6.757137800E-02
1.300000000E+01 6.918385700E-02 6.913007200E-02 6.816620900E-02 6.817487600E-02
