N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+17 340 3.800E-4 3.615485E+1 1.497710E+1 5.236200E-1 7.911240E+1
1.468000E+10 1.000E+17 340 3.800E-4 3.596995E+1 1.488720E+1 5.232230E-1 7.910150E+1
2.154000E+10 1.000E+17 340 3.800E-4 3.572491E+1 1.476800E+1 5.226910E-1 7.908700E+1
3.162000E+10 1.000E+17 340 3.800E-4 3.541107E+1 1.461540E+1 5.219990E-1 7.906800E+1
4.642000E+10 1.000E+17 340 3.800E-4 3.502442E+1 1.442720E+1 5.211280E-1 7.904360E+1
6.813000E+10 1.000E+17 340 3.800E-4 3.456710E+1 1.420430E+1 5.200650E-1 7.901340E+1
1.000000E+11 1.000E+17 340 3.800E-4 3.404631E+1 1.394980E+1 5.187480E-1 7.898460E+1
1.468000E+11 1.000E+17 340 3.800E-4 3.347101E+1 1.366750E+1 5.172250E-1 7.894790E+1
2.154000E+11 1.000E+17 340 3.800E-4 3.284841E+1 1.335480E+1 5.154910E-1 7.886830E+1
3.162000E+11 1.000E+17 340 3.800E-4 3.218238E+1 1.302510E+1 5.135330E-1 7.881220E+1
4.642000E+11 1.000E+17 340 3.800E-4 3.147404E+1 1.267340E+1 5.113300E-1 7.874770E+1
6.813000E+11 1.000E+17 340 3.800E-4 3.072321E+1 1.229960E+1 5.088060E-1 7.868110E+1
1.000000E+12 1.000E+17 340 3.800E-4 2.992947E+1 1.190320E+1 5.059500E-1 7.860630E+1
1.468000E+12 1.000E+17 340 3.800E-4 2.909272E+1 1.148010E+1 5.028190E-1 7.847800E+1
2.154000E+12 1.000E+17 340 3.800E-4 2.821349E+1 1.104210E+1 4.993620E-1 7.837550E+1
3.162000E+12 1.000E+17 340 3.800E-4 2.729312E+1 1.058480E+1 4.954860E-1 7.827070E+1
4.642000E+12 1.000E+17 340 3.800E-4 2.633389E+1 1.010570E+1 4.913450E-1 7.810250E+1
6.813000E+12 1.000E+17 340 3.800E-4 2.533906E+1 9.617700E+0 4.867840E-1 7.797320E+1
1.000000E+13 1.000E+17 340 3.800E-4 2.431292E+1 9.113600E+0 4.819400E-1 7.777830E+1
1.468000E+13 1.000E+17 340 3.800E-4 2.326076E+1 8.607100E+0 4.767170E-1 7.761950E+1
2.154000E+13 1.000E+17 340 3.800E-4 2.218877E+1 8.092400E+0 4.712400E-1 7.739280E+1
3.162000E+13 1.000E+17 340 3.800E-4 2.110396E+1 7.582900E+0 4.653900E-1 7.720690E+1
4.642000E+13 1.000E+17 340 3.800E-4 2.001400E+1 7.074000E+0 4.593480E-1 7.694660E+1
6.813000E+13 1.000E+17 340 3.800E-4 1.892702E+1 6.578100E+0 4.529760E-1 7.672650E+1
1.000000E+14 1.000E+17 340 3.800E-4 1.785139E+1 6.091600E+0 4.463850E-1 7.644470E+1
