T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 6.127423000E-03 4.431645000E-03 3.170469000E-03 2.251100000E-03 1.592445000E-03 1.127163000E-03 8.020410000E-04 5.767220000E-04 4.225110000E-04 3.152490000E-04 2.419790000E-04 1.916140000E-04 1.556770000E-04 1.293890000E-04 1.093160000E-04 9.323600000E-05 7.982100000E-05 6.830900000E-05 5.825100000E-05
295 6.464512000E-03 4.636416000E-03 3.293912000E-03 2.323937000E-03 1.633316000E-03 1.155138000E-03 8.157820000E-04 5.812310000E-04 4.219280000E-04 3.102170000E-04 2.335800000E-04 1.820360000E-04 1.453750000E-04 1.193390000E-04 1.001180000E-04 8.528900000E-05 7.313800000E-05 6.299400000E-05 5.415000000E-05
300 7.089092000E-03 5.042055000E-03 3.556730000E-03 2.493182000E-03 1.740826000E-03 1.229785000E-03 8.624220000E-04 6.133780000E-04 4.355740000E-04 3.135630000E-04 2.329370000E-04 1.761280000E-04 1.376560000E-04 1.108840000E-04 9.205700000E-05 7.781700000E-05 6.678400000E-05 5.770300000E-05 4.988000000E-05
305 7.927890000E-03 5.591225000E-03 4.000929000E-03 2.793135000E-03 1.942531000E-03 1.373957000E-03 9.508420000E-04 6.712520000E-04 4.664440000E-04 3.272140000E-04 2.366050000E-04 1.730570000E-04 1.319440000E-04 1.029460000E-04 8.390200000E-05 7.035600000E-05 5.994100000E-05 5.173800000E-05 4.487000000E-05
310 9.198578000E-03 6.739382000E-03 4.711779000E-03 3.383535000E-03 2.322625000E-03 1.636426000E-03 1.106782000E-03 7.741160000E-04 5.211790000E-04 3.644410000E-04 2.530070000E-04 1.805080000E-04 1.321270000E-04 1.010910000E-04 8.057000000E-05 6.589900000E-05 5.551700000E-05 4.754000000E-05 4.111000000E-05
315 1.080701200E-02 7.562124000E-03 5.256148000E-03 3.633843000E-03 2.621543000E-03 1.862220000E-03 1.255831000E-03 8.680980000E-04 5.845170000E-04 4.030600000E-04 2.763980000E-04 1.936100000E-04 1.402410000E-04 1.035520000E-04 8.012000000E-05 6.411700000E-05 5.282600000E-05 4.452400000E-05 3.811900000E-05
320 1.263614000E-02 8.829501000E-03 6.126825000E-03 4.228321000E-03 2.905837000E-03 1.990643000E-03 1.360611000E-03 9.287610000E-04 6.340070000E-04 4.339850000E-04 2.986900000E-04 2.079320000E-04 1.474550000E-04 1.073290000E-04 8.067400000E-05 6.274400000E-05 5.040000000E-05 4.162500000E-05 3.511100000E-05
325 1.482415900E-02 1.036796900E-02 7.196815000E-03 4.966780000E-03 3.412613000E-03 2.336851000E-03 1.596027000E-03 1.088051000E-03 7.410350000E-04 5.049690000E-04 3.451990000E-04 2.377080000E-04 1.658900000E-04 1.181810000E-04 8.653000000E-05 6.540300000E-05 5.107500000E-05 4.111700000E-05 3.396400000E-05
330 1.720601400E-02 1.206133600E-02 8.384746000E-03 5.792644000E-03 3.983300000E-03 2.729522000E-03 1.865438000E-03 1.272367000E-03 8.667480000E-04 5.902720000E-04 4.026070000E-04 2.758740000E-04 1.908130000E-04 1.340380000E-04 9.625900000E-05 7.107700000E-05 5.409900000E-05 4.244700000E-05 3.423500000E-05
335 1.941923100E-02 1.365575500E-02 9.514949000E-03 6.585465000E-03 4.535974000E-03 3.113592000E-03 2.132112000E-03 1.457637000E-03 9.955780000E-04 6.799770000E-04 4.648820000E-04 3.189150000E-04 2.202400000E-04 1.538940000E-04 1.094280000E-04 7.959400000E-05 5.944700000E-05 4.565700000E-05 3.601100000E-05
340 2.141500800E-02 1.512365100E-02 1.057296000E-02 7.338616000E-03 5.068711000E-03 3.489741000E-03 2.398257000E-03 1.646892000E-03 1.131060000E-03 7.775280000E-04 5.355150000E-04 3.700680000E-04 2.571710000E-04 1.803700000E-04 1.283110000E-04 9.299800000E-05 6.891700000E-05 5.233200000E-05 4.070100000E-05
