T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.215455308E+00 1.202316328E+00 1.313898000E-02 1.215150696E+00 1.201693784E+00 1.345691200E-02 3.046120000E-04 6.225440000E-04
295 1.212580998E+00 1.202833123E+00 9.747875000E-03 1.212310040E+00 1.202272028E+00 1.003801200E-02 2.709580000E-04 5.610950000E-04
300 1.206124733E+00 1.204053053E+00 2.071680000E-03 1.205882721E+00 1.203528658E+00 2.354063000E-03 2.420120000E-04 5.243950000E-04
305 1.190998796E+00 1.205181745E+00 -1.418294900E-02 1.190794513E+00 1.204679500E+00 -1.388498700E-02 2.042830000E-04 5.022450000E-04
310 1.159061534E+00 1.205391547E+00 -4.633001300E-02 1.158931117E+00 1.204898308E+00 -4.596719100E-02 1.304170000E-04 4.932390000E-04
315 1.097115114E+00 1.202490361E+00 -1.053752470E-01 1.097139823E+00 1.202004300E+00 -1.048644770E-01 -2.470900000E-05 4.860610000E-04
320 1.014105660E+00 1.002128909E+00 1.197675100E-02 1.013898844E+00 1.002092527E+00 1.180631700E-02 2.068160000E-04 3.638200000E-05
325 1.014440375E+00 1.002360779E+00 1.207959600E-02 1.014223895E+00 1.002317617E+00 1.190627800E-02 2.164800000E-04 4.316200000E-05
330 1.016387748E+00 1.002768317E+00 1.361943100E-02 1.016129081E+00 1.002712674E+00 1.341640700E-02 2.586670000E-04 5.564300000E-05
335 1.020440479E+00 1.003466403E+00 1.697407600E-02 1.020090799E+00 1.003389324E+00 1.670147500E-02 3.496800000E-04 7.707900000E-05
340 1.027268544E+00 1.004616574E+00 2.265197000E-02 1.026751220E+00 1.004504802E+00 2.224641800E-02 5.173240000E-04 1.117720000E-04
