X Y Xfit Yfit
3.3208800E+1 1.7827800E+2 3.6782676E+1 1.6738624E+2
3.6533900E+1 1.9420000E+2 3.8808257E+1 1.8384846E+2
4.0079900E+1 2.1152400E+2 4.1218758E+1 2.0183770E+2
4.4077400E+1 2.3034500E+2 4.4077400E+1 2.2146939E+2
4.8387000E+1 2.5079100E+2 4.7453725E+1 2.4286103E+2
5.3133400E+1 2.7296900E+2 5.1422548E+1 2.6613072E+2
5.8501400E+1 2.9701500E+2 5.6062088E+1 2.9139577E+2
6.4380200E+1 3.2312600E+2 6.1451105E+1 3.1877145E+2
7.0820300E+1 3.5131100E+2 6.7664879E+1 3.4837037E+2
7.7851800E+1 3.8178900E+2 7.4770029E+1 3.8030292E+2
8.5620800E+1 4.1483600E+2 8.2818311E+1 4.1467933E+2
9.3967300E+1 4.5026100E+2 9.1839792E+1 4.5161388E+2
1.0305700E+2 4.8894500E+2 1.0183614E+2 4.9123196E+2
1.1277500E+2 5.3060300E+2 1.1277500E+2 5.3367986E+2
1.2330700E+2 5.7564000E+2 1.2458656E+2 5.7913735E+2
1.3436100E+2 6.2435800E+2 1.3716351E+2 6.2783221E+2
1.4625800E+2 6.7639100E+2 1.5036508E+2 6.8005531E+2
1.5855900E+2 7.3333200E+2 1.6402521E+2 7.3617465E+2
1.7147100E+2 7.9491600E+2 1.7796436E+2 7.9664704E+2
1.8473700E+2 8.6132000E+2 1.9200346E+2 8.6202562E+2
1.9884200E+2 9.3381800E+2 2.0597820E+2 9.3296305E+2
2.1229200E+2 1.0122900E+3 2.1975181E+2 1.0102114E+3
2.2571200E+2 1.0979900E+3 2.3322488E+2 1.0946182E+3
2.3987700E+2 1.1924000E+3 2.4634156E+2 1.1871227E+3
2.5436300E+2 1.2957200E+3 2.5909197E+2 1.2887514E+3
2.6751500E+2 1.4085300E+3 2.7151175E+2 1.4006167E+3
2.8137100E+2 1.5312300E+3 2.8367949E+2 1.5239176E+3
2.9447100E+2 1.6674100E+3 2.9571337E+2 1.6599435E+3
3.0776800E+2 1.8187900E+3 3.0776800E+2 1.8100825E+3
3.2308200E+2 1.9844800E+3 3.2003211E+2 1.9758306E+3
3.3489500E+2 2.1641100E+3 3.3272789E+2 2.1588057E+3
3.4996100E+2 2.3647300E+3 3.4611215E+2 2.3607619E+3
3.6414000E+2 2.5869700E+3 3.6047960E+2 2.5836066E+3
3.8343600E+2 2.8332000E+3 3.7616832E+2 2.8294188E+3
3.9742000E+2 3.1039500E+3 3.9356760E+2 3.1004689E+3
4.2092300E+2 3.3992400E+3 4.1312830E+2 3.3992400E+3
4.4610400E+2 3.7236000E+3 4.3537590E+2 3.7284499E+3
4.6536300E+2 4.0831100E+3 4.6092665E+2 4.0910753E+3
5.0005200E+2 4.4902400E+3 4.9050723E+2 4.4903766E+3
5.3318000E+2 4.9290700E+3 5.2497845E+2 4.9299244E+3
5.7409000E+2 5.4118100E+3 5.6536378E+2 5.4136270E+3
6.2583400E+2 5.9497200E+3 6.1288358E+2 5.9457599E+3
6.6897700E+2 6.5292500E+3 6.6899595E+2 6.5309941E+3
7.3595200E+2 7.1619400E+3 7.3544585E+2 7.1744273E+3
7.8531300E+2 7.8785500E+3 8.1432348E+2 7.8816131E+3
8.8512600E+2 8.6843500E+3 9.0813403E+2 8.6585888E+3
1.0194500E+3 9.5022600E+3 1.0198807E+3 9.5119023E+3
1.1312700E+3 1.0453600E+4 1.1531631E+3 1.0448632E+4
1.3086400E+3 1.1476400E+4 1.3122936E+3 1.1476400E+4
1.4595000E+3 1.2592400E+4 1.5024351E+3 1.2603379E+4
1.6659800E+3 1.3807900E+4 1.7297606E+3 1.3838274E+4
1.9684500E+3 1.5193300E+4 2.0016402E+3 1.5190289E+4
2.2824500E+3 1.6665100E+4 2.3268582E+3 1.6669073E+4
2.6234900E+3 1.8284700E+4 2.7158551E+3 1.8284601E+4
3.1352600E+3 2.0025600E+4 3.1810068E+3 2.0047030E+4
3.6924800E+3 2.1967300E+4 3.7369258E+3 2.1966471E+4
4.2933400E+3 2.4079500E+4 4.4007897E+3 2.4052683E+4
5.1226500E+3 2.6380500E+4 5.1926735E+3 2.6314644E+4
6.0310400E+3 2.8786100E+4 6.1358810E+3 2.8760006E+4
7.1897100E+3 3.1353100E+4 7.2572316E+3 3.1394374E+4
8.6916300E+3 3.4240200E+4 8.5872701E+3 3.4220418E+4
9.9669000E+3 3.7252600E+4 1.0160324E+4 3.7236756E+4
1.2060000E+4 4.0553600E+4 1.2014361E+4 4.0436674E+4
1.4495000E+4 4.3293700E+4 1.4190488E+4 4.3806593E+4
1.7238600E+4 4.7008900E+4 1.6732006E+4 4.7324417E+4
1.9683000E+4 5.0317100E+4 1.9683000E+4 5.0957981E+4
2.3234800E+4 5.4248100E+4 2.3086023E+4 5.4663344E+4
2.6984500E+4 5.7999700E+4 2.6979365E+4 5.8383899E+4
3.1608200E+4 6.0682500E+4 3.1393197E+4 6.2049749E+4
3.6601700E+4 6.3584400E+4 3.6345542E+4 6.5578587E+4
4.2496300E+4 6.7027800E+4 4.1837714E+4 6.8877727E+4
4.8513600E+4 7.0665500E+4 4.7850301E+4 7.1848010E+4
5.3809700E+4 7.2071100E+4 5.4339954E+4 7.4389276E+4
