N x
1.6075684E+0 1.1356798E+21
1.5942202E+0 1.1421182E+21
1.5809117E+0 1.1467372E+21
1.5674458E+0 1.1393572E+21
1.5537316E+0 1.1521494E+21
1.5403350E+0 1.1547545E+21
1.5264395E+0 1.1480280E+21
1.5126385E+0 1.1438585E+21
1.4983834E+0 1.1433836E+21
1.4843097E+0 1.1401686E+21
1.4696983E+0 1.1443153E+21
1.4554533E+0 1.1519059E+21
1.4407433E+0 1.1328543E+21
1.4257121E+0 1.1290498E+21
1.4105897E+0 1.1467736E+21
1.3957098E+0 1.1478975E+21
1.3802887E+0 1.1312560E+21
1.3646228E+0 1.1399848E+21
1.3490899E+0 1.1289402E+21
1.3327450E+0 1.1299860E+21
1.3168663E+0 1.1406962E+21
1.3004264E+0 1.1197624E+21
1.2835286E+0 1.1215129E+21
1.2667096E+0 1.1205936E+21
1.2493274E+0 1.0607293E+21
1.2300559E+0 1.0737241E+21
1.2126049E+0 1.1166033E+21
1.1941947E+0 1.1042051E+21
1.1757969E+0 1.1198787E+21
1.1573327E+0 1.1150552E+21
1.1381745E+0 1.0938304E+21
1.1183347E+0 1.0931863E+21
1.0984728E+0 1.1030174E+21
1.0782696E+0 1.0853645E+21
1.0569787E+0 1.0833926E+21
1.0358881E+0 1.0793147E+21
1.0135404E+0 1.0640514E+21
9.9087540E-1 1.0635737E+21
9.6746737E-1 1.0559892E+21
9.4334909E-1 1.0563145E+21
9.1874636E-1 1.0594613E+21
