N x
1.4681432E+0 1.4705542E+21
1.4568592E+0 1.3076995E+21
1.4426407E+0 1.0989248E+21
1.4262201E+0 1.3124239E+21
1.4167735E+0 1.4089460E+21
1.4018580E+0 1.2762393E+21
1.3896709E+0 1.4266096E+21
1.3773747E+0 1.1671772E+21
1.3594174E+0 1.0774455E+21
1.3442712E+0 1.2910198E+21
1.3314746E+0 1.5140045E+21
1.3202076E+0 1.2980544E+21
1.3030889E+0 1.1690385E+21
1.2883754E+0 1.2073807E+21
1.2718650E+0 1.3932172E+21
1.2610454E+0 1.3057479E+21
1.2422952E+0 1.1429792E+21
1.2269088E+0 1.2639340E+21
1.2109892E+0 1.2964928E+21
1.1960064E+0 1.2805443E+21
1.1792746E+0 1.2442373E+21
1.1629329E+0 1.2825432E+21
1.1467346E+0 1.2466184E+21
1.1289568E+0 1.2796391E+21
1.1131668E+0 1.3324531E+21
1.0962164E+0 1.1873334E+21
1.0758172E+0 1.1805864E+21
1.0580480E+0 1.3553205E+21
1.0419975E+0 1.2749810E+21
1.0214345E+0 1.1611881E+21
1.0010796E+0 1.2030212E+21
9.8114069E-1 1.2620652E+21
9.6189606E-1 1.2781622E+21
9.4164186E-1 1.2314791E+21
9.2000942E-1 1.2411751E+21
8.9915431E-1 1.2486868E+21
8.7674221E-1 1.2260347E+21
8.5399165E-1 1.2197989E+21
8.3011770E-1 1.2066435E+21
8.0551386E-1 1.2477185E+21
7.8185334E-1 1.2923159E+21
