N x
1.4856023E+0 1.2938697E+21
1.4729227E+0 1.2809469E+21
1.4598738E+0 1.2234358E+21
1.4457373E+0 1.2283679E+21
1.4325520E+0 1.2813718E+21
1.4192952E+0 1.2738187E+21
1.4057022E+0 1.2339825E+21
1.3913059E+0 1.2384122E+21
1.3775388E+0 1.2655064E+21
1.3634606E+0 1.2375143E+21
1.3487664E+0 1.2422498E+21
1.3344968E+0 1.2614771E+21
1.3199313E+0 1.2544297E+21
1.3051809E+0 1.2584520E+21
1.2903804E+0 1.2502994E+21
1.2750910E+0 1.2399225E+21
1.2596792E+0 1.2410182E+21
1.2440403E+0 1.2588810E+21
1.2286906E+0 1.2481543E+21
1.2123789E+0 1.2540776E+21
1.1967767E+0 1.2522716E+21
1.1799766E+0 1.2335087E+21
1.1634335E+0 1.2548438E+21
1.1467283E+0 1.2377823E+21
1.1292263E+0 1.2282514E+21
1.1117337E+0 1.2464463E+21
1.0941992E+0 1.2341997E+21
1.0757783E+0 1.2264758E+21
1.0574137E+0 1.2451913E+21
1.0389130E+0 1.2412318E+21
1.0197629E+0 1.2286349E+21
1.0001656E+0 1.2273488E+21
9.8021651E-1 1.2403899E+21
9.6024513E-1 1.2311157E+21
9.3913494E-1 1.2265321E+21
9.1811005E-1 1.2251276E+21
8.9595706E-1 1.2147803E+21
8.7350775E-1 1.2200821E+21
8.5039757E-1 1.2123794E+21
8.2640623E-1 1.2167122E+21
8.0211759E-1 1.2270805E+21
