N x
1.6043959E+0 1.1372219E+21
1.5910394E+0 1.1478250E+21
1.5778196E+0 1.1495508E+21
1.5642767E+0 1.1543150E+21
1.5509412E+0 1.1673795E+21
1.5374676E+0 1.1666365E+21
1.5238801E+0 1.1539517E+21
1.5098622E+0 1.1447821E+21
1.4957988E+0 1.1547735E+21
1.4817629E+0 1.1526419E+21
1.4673772E+0 1.1570399E+21
1.4531769E+0 1.1537860E+21
1.4384232E+0 1.1385021E+21
1.4235375E+0 1.1401888E+21
1.4085181E+0 1.1577002E+21
1.3937750E+0 1.1464074E+21
1.3781317E+0 1.1320556E+21
1.3626661E+0 1.1510277E+21
1.3471862E+0 1.1403927E+21
1.3310658E+0 1.1321233E+21
1.3149776E+0 1.1393086E+21
1.2986656E+0 1.1298311E+21
1.2818922E+0 1.1349892E+21
1.2653080E+0 1.0758216E+21
1.2462005E+0 1.0633760E+21
1.2287051E+0 1.1349576E+21
1.2113980E+0 1.1280965E+21
1.1931746E+0 1.1187960E+21
1.1750401E+0 1.1295052E+21
1.1565995E+0 1.1211920E+21
1.1376021E+0 1.1055935E+21
1.1179983E+0 1.1028799E+21
1.0982352E+0 1.1126816E+21
1.0782752E+0 1.0990333E+21
1.0572579E+0 1.0965897E+21
1.0364142E+0 1.0941940E+21
1.0144345E+0 1.0797464E+21
9.9209401E-1 1.0790580E+21
9.6908007E-1 1.0731316E+21
9.4540596E-1 1.0735908E+21
9.2124741E-1 1.0763060E+21
