N x
1.4765802E+0 1.0746466E+21
1.4612062E+0 1.2548999E+21
1.4501495E+0 1.0145143E+21
1.4280893E+0 1.2454427E+21
1.4230216E+0 1.5807350E+21
1.4064241E+0 1.1945657E+21
1.3941765E+0 1.2587226E+21
1.3787343E+0 1.2057840E+21
1.3649987E+0 1.1576005E+21
1.3479802E+0 1.1835329E+21
1.3346166E+0 1.3465857E+21
1.3209701E+0 1.1693916E+21
1.3031460E+0 1.2558546E+21
1.2913812E+0 1.4995341E+21
1.2780664E+0 1.0953331E+21
1.2565989E+0 1.1777005E+21
1.2454026E+0 1.3348302E+21
1.2273212E+0 1.2139417E+21
1.2128735E+0 1.3169030E+21
1.1969143E+0 1.2151663E+21
1.1794817E+0 1.1994554E+21
1.1626146E+0 1.2816314E+21
1.1469242E+0 1.2759789E+21
1.1294224E+0 1.2194849E+21
1.1116803E+0 1.1749821E+21
1.0922354E+0 1.1999287E+21
1.0746784E+0 1.2747914E+21
1.0568016E+0 1.2754281E+21
1.0386642E+0 1.2746200E+21
1.0201328E+0 1.2659191E+21
1.0010700E+0 1.1663072E+21
9.7848835E-1 1.1663640E+21
9.5859986E-1 1.3436041E+21
9.4084584E-1 1.2974468E+21
9.1874636E-1 1.2071404E+21
8.9709246E-1 1.1818798E+21
8.7290325E-1 1.1391745E+21
8.4826943E-1 1.1982134E+21
8.2519388E-1 1.2685138E+21
8.0189507E-1 1.2306915E+21
7.7593028E-1 1.1847497E+21
