N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.778E+16 305 3.800E-4 3.751808E+1 1.840630E+1 5.962360E-1 8.228260E+1
1.468000E+10 1.778E+16 305 3.800E-4 3.741384E+1 1.833590E+1 5.956820E-1 8.227240E+1
2.154000E+10 1.778E+16 305 3.800E-4 3.726892E+1 1.823080E+1 5.949240E-1 8.222380E+1
3.162000E+10 1.778E+16 305 3.800E-4 3.707182E+1 1.809900E+1 5.939120E-1 8.220310E+1
4.642000E+10 1.778E+16 305 3.800E-4 3.681134E+1 1.792640E+1 5.926030E-1 8.217630E+1
6.813000E+10 1.778E+16 305 3.800E-4 3.647934E+1 1.770850E+1 5.909740E-1 8.214220E+1
1.000000E+11 1.778E+16 305 3.800E-4 3.607381E+1 1.744490E+1 5.889740E-1 8.210690E+1
1.468000E+11 1.778E+16 305 3.800E-4 3.560075E+1 1.713970E+1 5.866430E-1 8.206700E+1
2.154000E+11 1.778E+16 305 3.800E-4 3.507280E+1 1.679330E+1 5.840840E-1 8.197670E+1
3.162000E+11 1.778E+16 305 3.800E-4 3.450437E+1 1.643010E+1 5.813290E-1 8.191110E+1
4.642000E+11 1.778E+16 305 3.800E-4 3.390595E+1 1.604910E+1 5.783010E-1 8.185030E+1
6.813000E+11 1.778E+16 305 3.800E-4 3.328122E+1 1.565130E+1 5.750400E-1 8.178130E+1
1.000000E+12 1.778E+16 305 3.800E-4 3.262827E+1 1.522910E+1 5.715920E-1 8.165710E+1
1.468000E+12 1.778E+16 305 3.800E-4 3.194285E+1 1.479610E+1 5.678280E-1 8.157480E+1
2.154000E+12 1.778E+16 305 3.800E-4 3.122118E+1 1.433640E+1 5.638140E-1 8.144340E+1
3.162000E+12 1.778E+16 305 3.800E-4 3.046077E+1 1.386320E+1 5.595980E-1 8.132910E+1
4.642000E+12 1.778E+16 305 3.800E-4 2.966040E+1 1.337180E+1 5.550350E-1 8.122550E+1
6.813000E+12 1.778E+16 305 3.800E-4 2.881981E+1 1.285550E+1 5.503510E-1 8.105110E+1
1.000000E+13 1.778E+16 305 3.800E-4 2.793967E+1 1.233040E+1 5.453280E-1 8.092820E+1
1.468000E+13 1.778E+16 305 3.800E-4 2.702156E+1 1.178460E+1 5.402200E-1 8.072960E+1
2.154000E+13 1.778E+16 305 3.800E-4 2.606809E+1 1.123400E+1 5.347930E-1 8.058230E+1
3.162000E+13 1.778E+16 305 3.800E-4 2.508290E+1 1.066840E+1 5.292900E-1 8.035780E+1
4.642000E+13 1.778E+16 305 3.800E-4 2.407065E+1 1.010360E+1 5.235320E-1 8.017580E+1
6.813000E+13 1.778E+16 305 3.800E-4 2.303696E+1 9.530800E+0 5.176500E-1 7.992260E+1
1.000000E+14 1.778E+16 305 3.800E-4 2.198833E+1 8.965000E+0 5.116300E-1 7.968990E+1
