N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 310 2.100E-4 1.232971435E+00 1.247807713E+00
1.468000E+10 1.000E+16 310 2.100E-4 1.240969148E+00 1.247809842E+00
2.154000E+10 1.000E+16 310 2.100E-4 1.243554082E+00 1.247915767E+00
3.162000E+10 1.000E+16 310 2.100E-4 1.245028622E+00 1.248061439E+00
4.642000E+10 1.000E+16 310 2.100E-4 1.245889112E+00 1.248236754E+00
6.813000E+10 1.000E+16 310 2.100E-4 1.246875899E+00 1.248552621E+00
1.000000E+11 1.000E+16 310 2.100E-4 1.247820135E+00 1.249016621E+00
1.468000E+11 1.000E+16 310 2.100E-4 1.248827241E+00 1.249681548E+00
2.154000E+11 1.000E+16 310 2.100E-4 1.249997365E+00 1.250608791E+00
3.162000E+11 1.000E+16 310 2.100E-4 1.251424065E+00 1.251861814E+00
4.642000E+11 1.000E+16 310 2.100E-4 1.253335671E+00 1.253652268E+00
6.813000E+11 1.000E+16 310 2.100E-4 1.255428199E+00 1.255659987E+00
1.000000E+12 1.000E+16 310 2.100E-4 1.257903917E+00 1.258076972E+00
1.468000E+12 1.000E+16 310 2.100E-4 1.260813464E+00 1.260929924E+00
2.154000E+12 1.000E+16 310 2.100E-4 1.264129433E+00 1.264214359E+00
3.162000E+12 1.000E+16 310 2.100E-4 1.267583381E+00 1.267651012E+00
4.642000E+12 1.000E+16 310 2.100E-4 1.271204550E+00 1.271259909E+00
6.813000E+12 1.000E+16 310 2.100E-4 1.275084241E+00 1.275135081E+00
1.000000E+13 1.000E+16 310 2.100E-4 1.279191492E+00 1.279227659E+00
