f G/w
1.0000000E+6 1.0012768E-5
9.0826967E+5 1.0324163E-5
8.2495379E+5 1.0649018E-5
7.4928050E+5 1.0997927E-5
6.8054875E+5 1.1347038E-5
6.1812179E+5 1.1726292E-5
5.6142127E+5 1.2081442E-5
5.0992191E+5 1.2484299E-5
4.6314660E+5 1.2959900E-5
4.2066201E+5 1.3426250E-5
3.8207454E+5 1.3886204E-5
3.4702672E+5 1.4361392E-5
3.1519384E+5 1.4854282E-5
2.8628100E+5 1.5376765E-5
2.6002035E+5 1.5867014E-5
2.3616860E+5 1.6421322E-5
2.1450477E+5 1.7059516E-5
1.9482818E+5 1.7671375E-5
1.7695653E+5 1.8303751E-5
1.6072424E+5 1.8939667E-5
1.4598096E+5 1.9669966E-5
1.3259007E+5 2.0405329E-5
1.2042754E+5 2.1088469E-5
1.0938068E+5 2.1811691E-5
9.9347157E+4 2.2556878E-5
9.0234009E+4 2.3353240E-5
8.1956814E+4 2.4049970E-5
7.4438888E+4 2.4657500E-5
6.7610584E+4 2.5472219E-5
6.1408642E+4 2.6151342E-5
5.5775607E+4 2.6569567E-5
5.0659292E+4 2.7280779E-5
4.6012298E+4 2.7783813E-5
4.1791575E+4 2.8112886E-5
3.7958020E+4 2.8406321E-5
3.4476118E+4 2.8620482E-5
3.1313612E+4 2.8728458E-5
2.8441204E+4 2.8618898E-5
2.5832283E+4 2.8348556E-5
2.3462679E+4 2.7993112E-5
2.1310440E+4 2.7697416E-5
1.9355626E+4 2.7060655E-5
1.7580128E+4 2.6445690E-5
1.5967497E+4 2.5444221E-5
1.4502793E+4 2.4751126E-5
1.3172447E+4 2.3794944E-5
1.1964134E+4 2.2450391E-5
1.0866660E+4 2.1533047E-5
9.8698580E+3 2.0793795E-5
8.9644920E+3 2.0035810E-5
8.1421760E+3 1.8892708E-5
7.3952920E+3 1.7982517E-5
6.7169190E+3 1.7451233E-5
6.1007740E+3 1.6501506E-5
5.5411480E+3 1.5943033E-5
5.0328570E+3 1.5517226E-5
4.5711910E+3 1.4958020E-5
4.1518740E+3 1.4831905E-5
3.7710210E+3 1.4109083E-5
3.4251040E+3 1.4211419E-5
3.1109180E+3 1.3927185E-5
2.8255530E+3 1.3993488E-5
2.5663640E+3 1.4888105E-5
