f G/w
1.0000000E+6 1.0004450E-5
9.0826967E+5 1.0397825E-5
8.2495379E+5 1.0724313E-5
7.4928050E+5 1.1052813E-5
6.8054875E+5 1.1403364E-5
6.1812179E+5 1.1800548E-5
5.6142127E+5 1.2191493E-5
5.0992191E+5 1.2593069E-5
4.6314660E+5 1.3031124E-5
4.2066201E+5 1.3513377E-5
3.8207454E+5 1.3948923E-5
3.4702672E+5 1.4390943E-5
3.1519384E+5 1.4892676E-5
2.8628100E+5 1.5453338E-5
2.6002035E+5 1.6038687E-5
2.3616860E+5 1.6552415E-5
2.1450477E+5 1.7183130E-5
1.9482818E+5 1.7804391E-5
1.7695653E+5 1.8404552E-5
1.6072424E+5 1.9071200E-5
1.4598096E+5 1.9752762E-5
1.3259007E+5 2.0461270E-5
1.2042754E+5 2.1179483E-5
1.0938068E+5 2.1855343E-5
9.9347157E+4 2.2627759E-5
9.0234009E+4 2.3362226E-5
8.1956814E+4 2.4126731E-5
7.4438888E+4 2.4817653E-5
6.7610584E+4 2.5559273E-5
6.1408642E+4 2.6138139E-5
5.5775607E+4 2.6879116E-5
5.0659292E+4 2.7347792E-5
4.6012298E+4 2.7629073E-5
4.1791575E+4 2.8012182E-5
3.7958020E+4 2.8496904E-5
3.4476118E+4 2.8432343E-5
3.1313612E+4 2.8540353E-5
2.8441204E+4 2.8606175E-5
2.5832283E+4 2.8420397E-5
2.3462679E+4 2.8060818E-5
2.1310440E+4 2.7659722E-5
1.9355626E+4 2.6844461E-5
1.7580128E+4 2.6339273E-5
1.5967497E+4 2.5066399E-5
1.4502793E+4 2.4582684E-5
1.3172447E+4 2.3424721E-5
1.1964134E+4 2.1968734E-5
1.0866660E+4 2.1250486E-5
9.8698580E+3 2.0645776E-5
8.9644920E+3 1.9539035E-5
8.1421760E+3 1.8707381E-5
7.3952920E+3 1.8015916E-5
6.7169190E+3 1.7361327E-5
6.1007740E+3 1.6539013E-5
5.5411480E+3 1.5761134E-5
5.0328570E+3 1.5711559E-5
4.5711910E+3 1.4927210E-5
4.1518740E+3 1.4925496E-5
3.7710210E+3 1.4440191E-5
3.4251040E+3 1.4163330E-5
3.1109180E+3 1.4253451E-5
2.8255530E+3 1.4188667E-5
2.5663640E+3 1.4171355E-5
2.3309500E+3 1.5364257E-5
2.1171320E+3 1.5249985E-5
1.9229260E+3 1.5541859E-5
1.7465360E+3 1.7499470E-5
1.5863250E+3 1.7209795E-5
1.4408110E+3 1.8358481E-5
1.3086450E+3 1.9598875E-5
1.1886030E+3 2.1394955E-5
1.0795720E+3 2.3345443E-5
9.8054200E+2 2.3078951E-5
8.9059700E+2 2.5700101E-5
8.0890200E+2 2.8469233E-5
7.3470100E+2 3.1719281E-5
6.6730700E+2 3.3977275E-5
6.0609500E+2 3.6507547E-5
5.5049700E+2 3.8424811E-5
5.0000000E+2 4.7379826E-5
