f G/w
1.0000000E+6 1.8698604E-5
8.9779585E+5 1.9087115E-5
8.0603739E+5 1.9451224E-5
7.2365703E+5 1.9680296E-5
6.4969628E+5 1.9960173E-5
5.8329463E+5 2.0216430E-5
5.2367949E+5 2.0465951E-5
4.7015728E+5 2.0716083E-5
4.2210526E+5 2.0949203E-5
3.7896435E+5 2.1099225E-5
3.4023262E+5 2.1219066E-5
3.0545943E+5 2.1344282E-5
2.7424021E+5 2.1459323E-5
2.4621173E+5 2.1510616E-5
2.2104787E+5 2.1445876E-5
1.9845586E+5 2.1374071E-5
1.7817285E+5 2.1213275E-5
1.5996284E+5 2.0995030E-5
1.4361398E+5 2.0716168E-5
1.2893603E+5 2.0381917E-5
1.1575824E+5 1.9856796E-5
1.0392726E+5 1.9381979E-5
9.3305466E+4 1.8827517E-5
8.3769261E+4 1.8130799E-5
7.5207695E+4 1.7428949E-5
6.7521156E+4 1.6889821E-5
6.0620214E+4 1.6089708E-5
5.4424577E+4 1.5546133E-5
4.8862159E+4 1.4812129E-5
4.3868244E+4 1.4369157E-5
3.9384728E+4 1.3961384E-5
3.5359445E+4 1.3403686E-5
3.1745563E+4 1.3183210E-5
2.8501035E+4 1.2898141E-5
2.5588111E+4 1.2847335E-5
2.2972900E+4 1.2719638E-5
2.0624974E+4 1.2689024E-5
1.8517016E+4 1.3241264E-5
1.6624501E+4 1.3595026E-5
1.4925408E+4 1.4295738E-5
1.3399969E+4 1.5328055E-5
1.2030437E+4 1.5809581E-5
1.0800876E+4 1.6664595E-5
9.6969820E+3 1.8000542E-5
8.7059100E+3 1.9331908E-5
7.8161300E+3 2.0531226E-5
7.0172890E+3 2.2327573E-5
6.3000930E+3 2.4279708E-5
5.6561970E+3 2.6452387E-5
5.0781110E+3 2.9440721E-5
4.5591070E+3 3.1675883E-5
4.0931470E+3 3.4757756E-5
3.6748100E+3 3.8216485E-5
3.2992300E+3 4.2557625E-5
2.9620350E+3 4.7302329E-5
2.6593020E+3 5.1953032E-5
2.3875110E+3 5.7888174E-5
2.1434970E+3 6.4482250E-5
1.9244230E+3 6.9840542E-5
1.7277390E+3 7.8385709E-5
1.5511570E+3 8.6700784E-5
1.3926220E+3 9.6681352E-5
1.2502900E+3 1.0403497E-4
1.1225050E+3 1.1771943E-4
1.0077810E+3 1.3065600E-4
9.0478100E+2 1.4391086E-4
8.1230900E+2 1.5742531E-4
7.2928800E+2 1.7223097E-4
6.5475100E+2 1.9524293E-4
5.8783300E+2 2.0561208E-4
5.2775400E+2 2.3461147E-4
4.7381500E+2 2.5725709E-4
4.2539000E+2 2.9703487E-4
3.8191300E+2 3.0464247E-4
3.4288000E+2 3.4222975E-4
3.0783600E+2 3.7639653E-4
2.7637400E+2 4.0009842E-4
2.4812700E+2 4.4946246E-4
2.2276800E+2 4.9430529E-4
2.0000000E+2 5.5686963E-4
