f G/w
1.0000000E+6 4.9496887E-6
8.9779585E+5 5.2045005E-6
8.0603739E+5 5.4906802E-6
7.2365703E+5 5.7360821E-6
6.4969628E+5 6.0049569E-6
5.8329463E+5 6.3257348E-6
5.2367949E+5 6.6575247E-6
4.7015728E+5 7.0388292E-6
4.2210526E+5 7.3978705E-6
3.7896435E+5 7.7810768E-6
3.4023262E+5 8.2018199E-6
3.0545943E+5 8.6688858E-6
2.7424021E+5 9.1356189E-6
2.4621173E+5 9.6257894E-6
2.2104787E+5 1.0221857E-5
1.9845586E+5 1.0787811E-5
1.7817285E+5 1.1414196E-5
1.5996284E+5 1.2113040E-5
1.4361398E+5 1.2830289E-5
1.2893603E+5 1.3460237E-5
1.1575824E+5 1.4326233E-5
1.0392726E+5 1.5244869E-5
9.3305466E+4 1.6186837E-5
8.3769261E+4 1.7167145E-5
7.5207695E+4 1.8271479E-5
6.7521156E+4 1.9432500E-5
6.0620214E+4 2.0710612E-5
5.4424577E+4 2.2131483E-5
4.8862159E+4 2.3505872E-5
4.3868244E+4 2.5203593E-5
3.9384728E+4 2.6873053E-5
3.5359445E+4 2.8813061E-5
3.1745563E+4 3.0830618E-5
2.8501035E+4 3.3076317E-5
2.5588111E+4 3.5538508E-5
2.2972900E+4 3.8149241E-5
2.0624974E+4 4.1011469E-5
1.8517016E+4 4.3718551E-5
1.6624501E+4 4.7124915E-5
1.4925408E+4 5.0638871E-5
1.3399969E+4 5.4055100E-5
1.2030437E+4 5.8108452E-5
1.0800876E+4 6.1576485E-5
9.6969820E+3 6.6079458E-5
8.7059100E+3 7.0467159E-5
7.8161300E+3 7.4212968E-5
7.0172890E+3 7.8646651E-5
6.3000930E+3 8.2944526E-5
5.6561970E+3 8.6646137E-5
5.0781110E+3 9.1007939E-5
4.5591070E+3 9.4413017E-5
4.0931470E+3 9.7599944E-5
3.6748100E+3 1.0073021E-4
3.2992300E+3 1.0370832E-4
2.9620350E+3 1.0686662E-4
2.6593020E+3 1.0939552E-4
2.3875110E+3 1.1211827E-4
2.1434970E+3 1.1490629E-4
1.9244230E+3 1.1878446E-4
1.7277390E+3 1.2342698E-4
1.5511570E+3 1.2833827E-4
1.3926220E+3 1.3442862E-4
1.2502900E+3 1.4134244E-4
1.1225050E+3 1.4828892E-4
1.0077810E+3 1.5983315E-4
9.0478100E+2 1.7037169E-4
8.1230900E+2 1.8369459E-4
7.2928800E+2 2.0196959E-4
6.5475100E+2 2.1833250E-4
5.8783300E+2 2.3473262E-4
5.2775400E+2 2.5803068E-4
4.7381500E+2 2.8510677E-4
4.2539000E+2 3.0783160E-4
3.8191300E+2 3.4480746E-4
3.4288000E+2 3.7401496E-4
3.0783600E+2 4.2512785E-4
2.7637400E+2 4.5278763E-4
2.4812700E+2 5.1159358E-4
2.2276800E+2 5.7114089E-4
2.0000000E+2 6.1733049E-4
