f G/w
1.0000000E+6 4.8581596E-5
8.9779585E+5 5.0538352E-5
8.0603739E+5 5.2502712E-5
7.2365703E+5 5.4408137E-5
6.4969628E+5 5.6397231E-5
5.8329463E+5 5.8395378E-5
5.2367949E+5 6.0556263E-5
4.7015728E+5 6.2701144E-5
4.2210526E+5 6.4965422E-5
3.7896435E+5 6.7240117E-5
3.4023262E+5 6.9569883E-5
3.0545943E+5 7.1942595E-5
2.7424021E+5 7.4312553E-5
2.4621173E+5 7.6749579E-5
2.2104787E+5 7.9113294E-5
1.9845586E+5 8.1504759E-5
1.7817285E+5 8.3731129E-5
1.5996284E+5 8.5866580E-5
1.4361398E+5 8.7749909E-5
1.2893603E+5 8.9403771E-5
1.1575824E+5 9.0850322E-5
1.0392726E+5 9.1856542E-5
9.3305466E+4 9.2587290E-5
8.3769261E+4 9.2978170E-5
7.5207695E+4 9.2956526E-5
6.7521156E+4 9.2691215E-5
6.0620214E+4 9.2351211E-5
5.4424577E+4 9.1909759E-5
4.8862159E+4 9.1611545E-5
4.3868244E+4 9.1142067E-5
3.9384728E+4 9.0919406E-5
3.5359445E+4 9.1011410E-5
3.1745563E+4 9.1758519E-5
2.8501035E+4 9.2691613E-5
2.5588111E+4 9.4168961E-5
2.2972900E+4 9.6566376E-5
2.0624974E+4 9.9713200E-5
1.8517016E+4 1.0281400E-4
1.6624501E+4 1.0749795E-4
1.4925408E+4 1.1239982E-4
1.3399969E+4 1.1902473E-4
1.2030437E+4 1.2655128E-4
1.0800876E+4 1.3533537E-4
9.6969820E+3 1.4527695E-4
8.7059100E+3 1.5619744E-4
7.8161300E+3 1.6809868E-4
7.0172890E+3 1.8261383E-4
6.3000930E+3 1.9841286E-4
5.6561970E+3 2.1552366E-4
5.0781110E+3 2.3532252E-4
4.5591070E+3 2.5870708E-4
4.0931470E+3 2.8349206E-4
3.6748100E+3 3.1081824E-4
3.2992300E+3 3.4118305E-4
2.9620350E+3 3.7426558E-4
2.6593020E+3 4.1248244E-4
2.3875110E+3 4.5048612E-4
2.1434970E+3 4.9789549E-4
1.9244230E+3 5.5103627E-4
1.7277390E+3 6.0978462E-4
1.5511570E+3 6.7467757E-4
1.3926220E+3 7.3720973E-4
1.2502900E+3 8.1102999E-4
1.1225050E+3 8.8978566E-4
1.0077810E+3 9.7703825E-4
9.0478100E+2 1.0711565E-3
8.1230900E+2 1.1755300E-3
7.2928800E+2 1.2841013E-3
6.5475100E+2 1.4087920E-3
5.8783300E+2 1.5375019E-3
5.2775400E+2 1.6853286E-3
4.7381500E+2 1.8527508E-3
4.2539000E+2 2.0205830E-3
3.8191300E+2 2.1913597E-3
3.4288000E+2 2.3889128E-3
3.0783600E+2 2.5904161E-3
2.7637400E+2 2.8294025E-3
2.4812700E+2 3.0771715E-3
2.2276800E+2 3.3650852E-3
2.0000000E+2 3.6339728E-3
