f G/w
1.0000000E+6 4.1311218E-6
8.9779585E+5 4.3092719E-6
8.0603739E+5 4.5276471E-6
7.2365703E+5 4.7244389E-6
6.4969628E+5 4.9202792E-6
5.8329463E+5 5.1507330E-6
5.2367949E+5 5.3893033E-6
4.7015728E+5 5.6678464E-6
4.2210526E+5 5.9531984E-6
3.7896435E+5 6.2141006E-6
3.4023262E+5 6.5033273E-6
3.0545943E+5 6.8053514E-6
2.7424021E+5 7.1490197E-6
2.4621173E+5 7.4877415E-6
2.2104787E+5 7.8343027E-6
1.9845586E+5 8.2308239E-6
1.7817285E+5 8.6408722E-6
1.5996284E+5 9.1003523E-6
1.4361398E+5 9.5601496E-6
1.2893603E+5 1.0052231E-5
1.1575824E+5 1.0550873E-5
1.0392726E+5 1.1086044E-5
9.3305466E+4 1.1711649E-5
8.3769261E+4 1.2373753E-5
7.5207695E+4 1.2942334E-5
6.7521156E+4 1.3873384E-5
6.0620214E+4 1.4586543E-5
5.4424577E+4 1.5304380E-5
4.8862159E+4 1.6275021E-5
4.3868244E+4 1.7234472E-5
3.9384728E+4 1.8024985E-5
3.5359445E+4 1.9419436E-5
3.1745563E+4 2.0619015E-5
2.8501035E+4 2.1667255E-5
2.5588111E+4 2.2835404E-5
2.2972900E+4 2.4049831E-5
2.0624974E+4 2.5316824E-5
1.8517016E+4 2.6936932E-5
1.6624501E+4 2.8015182E-5
1.4925408E+4 2.9663646E-5
1.3399969E+4 3.1258601E-5
1.2030437E+4 3.2427650E-5
1.0800876E+4 3.2948295E-5
9.6969820E+3 3.4420188E-5
8.7059100E+3 3.4897187E-5
7.8161300E+3 3.5511592E-5
7.0172890E+3 3.5937527E-5
6.3000930E+3 3.5794319E-5
5.6561970E+3 3.5472921E-5
5.0781110E+3 3.5339757E-5
4.5591070E+3 3.4350688E-5
4.0931470E+3 3.3597420E-5
3.6748100E+3 3.2061522E-5
3.2992300E+3 3.1640633E-5
2.9620350E+3 3.0130666E-5
2.6593020E+3 2.8024460E-5
2.3875110E+3 2.7083541E-5
2.1434970E+3 2.5951473E-5
1.9244230E+3 2.4905210E-5
1.7277390E+3 2.3193701E-5
1.5511570E+3 2.2991915E-5
1.3926220E+3 2.3769318E-5
1.2502900E+3 1.8874520E-5
1.1225050E+3 2.0276933E-5
1.0077810E+3 1.9070920E-5
9.0478100E+2 2.0805506E-5
8.1230900E+2 2.0775874E-5
7.2928800E+2 2.1884479E-5
6.5475100E+2 2.3271647E-5
5.8783300E+2 2.5003043E-5
5.2775400E+2 2.0683741E-5
4.7381500E+2 2.8930331E-5
4.2539000E+2 3.1048940E-5
3.8191300E+2 3.0003641E-5
3.4288000E+2 3.3195187E-5
3.0783600E+2 3.0506495E-5
2.7637400E+2 3.6507913E-5
2.4812700E+2 3.1982375E-5
2.2276800E+2 4.8631836E-5
2.0000000E+2 4.0223109E-5
