N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.778E+15 295 3.800E-4 3.827416E+1 1.936760E+1 6.175510E-1 8.194000E+1
1.468000E+10 1.778E+15 295 3.800E-4 3.824943E+1 1.934540E+1 6.174990E-1 8.190600E+1
2.154000E+10 1.778E+15 295 3.800E-4 3.821333E+1 1.931290E+1 6.174230E-1 8.185580E+1
3.162000E+10 1.778E+15 295 3.800E-4 3.816078E+1 1.926540E+1 6.173110E-1 8.178170E+1
4.642000E+10 1.778E+15 295 3.800E-4 3.808461E+1 1.919600E+1 6.171460E-1 8.167220E+1
6.813000E+10 1.778E+15 295 3.800E-4 3.797486E+1 1.909510E+1 6.169040E-1 8.150960E+1
1.000000E+11 1.778E+15 295 3.800E-4 3.781817E+1 1.894890E+1 6.165470E-1 8.126740E+1
1.468000E+11 1.778E+15 295 3.800E-4 3.759755E+1 1.873850E+1 6.160210E-1 8.090570E+1
2.154000E+11 1.778E+15 295 3.800E-4 3.729348E+1 1.843430E+1 6.152420E-1 8.034300E+1
3.162000E+11 1.778E+15 295 3.800E-4 3.688778E+1 1.802300E+1 6.140870E-1 7.956380E+1
4.642000E+11 1.778E+15 295 3.800E-4 3.637204E+1 1.748510E+1 6.123600E-1 7.850460E+1
6.813000E+11 1.778E+15 295 3.800E-4 3.575848E+1 1.686350E+1 6.097370E-1 7.734400E+1
1.000000E+12 1.778E+15 295 3.800E-4 3.508239E+1 1.623600E+1 6.056010E-1 7.641920E+1
1.468000E+12 1.778E+15 295 3.800E-4 3.438356E+1 1.564800E+1 5.990620E-1 7.596900E+1
2.154000E+12 1.778E+15 295 3.800E-4 3.368145E+1 1.510420E+1 5.879690E-1 7.626990E+1
3.162000E+12 1.778E+15 295 3.800E-4 3.297282E+1 1.457750E+1 5.707450E-1 7.746120E+1
4.642000E+12 1.778E+15 295 3.800E-4 3.224656E+1 1.405710E+1 5.590800E-1 7.797220E+1
6.813000E+12 1.778E+15 295 3.800E-4 3.149414E+1 1.354160E+1 5.513990E-1 7.797860E+1
1.000000E+13 1.778E+15 295 3.800E-4 3.071126E+1 1.301650E+1 5.438840E-1 7.792720E+1
1.468000E+13 1.778E+15 295 3.800E-4 2.989640E+1 1.248700E+1 5.362970E-1 7.788110E+1
2.154000E+13 1.778E+15 295 3.800E-4 2.904972E+1 1.195690E+1 5.286970E-1 7.785180E+1
3.162000E+13 1.778E+15 295 3.800E-4 2.817269E+1 1.141650E+1 5.211300E-1 7.776050E+1
4.642000E+13 1.778E+15 295 3.800E-4 2.726808E+1 1.087760E+1 5.136120E-1 7.766840E+1
6.813000E+13 1.778E+15 295 3.800E-4 2.633994E+1 1.032960E+1 5.061400E-1 7.748120E+1
1.000000E+14 1.778E+15 295 3.800E-4 2.539375E+1 9.779700E+0 4.986650E-1 7.723090E+1
