Ytrue Ypred RelError Label
1.780000e+11 4.574322e+11 1.569844e+00 SC2973
2.150000e+11 5.178298e+11 1.408511e+00 SC312v2
2.670000e+11 5.815806e+11 1.178205e+00 SC312v6
7.090000e+12 6.371666e+12 1.013165e-01 SC3132v3
3.870000e+12 4.792909e+12 2.384779e-01 SC3132v5
1.910000e+12 2.171169e+12 1.367377e-01 SC3152v1
3.100000e+12 4.297889e+12 3.864158e-01 SC3152v3
3.630000e+11 5.162971e+11 4.223060e-01 SC320v10
4.500000e+11 4.458709e+11 9.175780e-03 SC320v7
1.940000e+11 3.846039e+11 9.824946e-01 SC3252v1
1.170000e+11 4.310566e+11 2.684245e+00 SC3383v1
9.310000e+11 1.533496e+12 6.471496e-01 SC3383v2
8.780000e+12 8.184444e+12 6.783092e-02 SC3411v10
7.570000e+12 1.051632e+13 3.892107e-01 SC3411v9
7.170000e+11 1.122480e+12 5.655231e-01 SC342v1
5.310000e+12 6.616978e+12 2.461351e-01 SC3491v2
7.230000e+12 5.790500e+12 1.991009e-01 SC3492v1
1.630000e+13 1.187890e+13 2.712332e-01 SC3501v6
1.600000e+13 1.383716e+13 1.351778e-01 SC3501v9
9.880000e+12 1.019356e+13 3.173638e-02 SC3502v10
1.520000e+13 1.114682e+13 2.666565e-01 SC3502v8
1.440000e+13 1.273644e+13 1.155250e-01 SC3503
1.490000e+12 2.358527e+12 5.829041e-01 SC3753v2
3.000000e+12 5.509722e+12 8.365740e-01 SC3753v5
3.200000e+12 5.449750e+12 7.030468e-01 SC3753v7
4.480000e+12 5.559671e+12 2.409980e-01 SC4023v2
7.210000e+12 8.577033e+12 1.896023e-01 SC4023v3
2.070000e+12 4.203795e+12 1.030819e+00 SC4023v5
