Ytrue Ypred RelError Label
1.780000e+11 5.697500e+11 2.200843e+00 SC2973
2.150000e+11 8.045693e+11 2.742183e+00 SC312v2
2.670000e+11 8.050632e+11 2.015218e+00 SC312v6
7.090000e+12 1.112408e+13 5.689823e-01 SC3132v3
3.870000e+12 5.755686e+12 4.872573e-01 SC3132v5
1.910000e+12 3.117942e+12 6.324306e-01 SC3152v1
3.100000e+12 4.175515e+12 3.469403e-01 SC3152v3
3.630000e+11 7.861215e+11 1.165624e+00 SC320v10
4.500000e+11 7.786853e+11 7.304117e-01 SC320v7
1.940000e+11 7.024382e+11 2.620816e+00 SC3252v1
1.170000e+11 5.793100e+11 3.951367e+00 SC3383v1
9.310000e+11 1.970791e+12 1.116854e+00 SC3383v2
8.780000e+12 1.356639e+13 5.451466e-01 SC3411v10
7.570000e+12 1.374709e+13 8.159966e-01 SC3411v9
7.170000e+11 1.761635e+12 1.456953e+00 SC342v1
5.310000e+12 4.968216e+12 6.436619e-02 SC3491v2
7.230000e+12 5.334820e+12 2.621273e-01 SC3492v1
1.630000e+13 1.856670e+13 1.390612e-01 SC3501v6
1.600000e+13 1.883462e+13 1.771635e-01 SC3501v9
9.880000e+12 1.263680e+13 2.790280e-01 SC3502v10
1.520000e+13 1.874809e+13 2.334267e-01 SC3502v8
1.440000e+13 1.919401e+13 3.329175e-01 SC3503
1.490000e+12 2.657810e+12 7.837648e-01 SC3753v2
3.000000e+12 4.669946e+12 5.566486e-01 SC3753v5
3.200000e+12 5.231966e+12 6.349894e-01 SC3753v7
4.480000e+12 6.291114e+12 4.042666e-01 SC4023v2
7.210000e+12 1.252791e+13 7.375742e-01 SC4023v3
2.070000e+12 3.921177e+12 8.942884e-01 SC4023v5
