Ytrue Ypred RelError Label
1.780000e+11 6.021618e+11 2.382932e+00 SC2973
2.150000e+11 8.001519e+11 2.721637e+00 SC312v2
2.670000e+11 7.539842e+11 1.823911e+00 SC312v6
7.090000e+12 8.562098e+12 2.076302e-01 SC3132v3
3.870000e+12 4.779661e+12 2.350545e-01 SC3132v5
1.910000e+12 1.899556e+12 5.467869e-03 SC3152v1
3.100000e+12 3.450037e+12 1.129153e-01 SC3152v3
3.630000e+11 6.666893e+11 8.366097e-01 SC320v10
4.500000e+11 6.864123e+11 5.253607e-01 SC320v7
1.940000e+11 6.900410e+11 2.556912e+00 SC3252v1
1.170000e+11 6.076042e+11 4.193198e+00 SC3383v1
9.310000e+11 1.130834e+12 2.146449e-01 SC3383v2
8.780000e+12 1.259983e+13 4.350607e-01 SC3411v10
7.570000e+12 9.341552e+12 2.340228e-01 SC3411v9
7.170000e+11 1.098851e+12 5.325681e-01 SC342v1
5.310000e+12 3.245289e+12 3.888345e-01 SC3491v2
7.230000e+12 3.822587e+12 4.712881e-01 SC3492v1
1.630000e+13 2.012394e+13 2.345975e-01 SC3501v6
1.600000e+13 1.722236e+13 7.639751e-02 SC3501v9
9.880000e+12 9.361919e+12 5.243737e-02 SC3502v10
1.520000e+13 1.777737e+13 1.695640e-01 SC3502v8
1.440000e+13 1.744442e+13 2.114178e-01 SC3503
1.490000e+12 1.605197e+12 7.731356e-02 SC3753v2
3.000000e+12 3.865798e+12 2.885993e-01 SC3753v5
3.200000e+12 4.048171e+12 2.650534e-01 SC3753v7
4.480000e+12 4.631781e+12 3.387972e-02 SC4023v2
7.210000e+12 9.567164e+12 3.269298e-01 SC4023v3
2.070000e+12 2.808228e+12 3.566320e-01 SC4023v5
