Ytrue Ypred RelError Label
1.780000e+11 8.434203e+11 3.738316e+00 SC2973
2.150000e+11 1.003164e+12 3.665877e+00 SC312v2
2.670000e+11 9.957707e+11 2.729478e+00 SC312v6
7.090000e+12 2.915448e+12 5.887944e-01 SC3132v3
3.870000e+12 1.977606e+12 4.889906e-01 SC3132v5
1.910000e+12 2.718910e+12 4.235132e-01 SC3152v1
3.100000e+12 2.816481e+12 9.145777e-02 SC3152v3
3.630000e+11 9.515983e+11 1.621483e+00 SC320v10
4.500000e+11 9.727049e+11 1.161566e+00 SC320v7
1.940000e+11 8.762130e+11 3.516562e+00 SC3252v1
1.170000e+11 9.593049e+11 7.199187e+00 SC3383v1
9.310000e+11 1.759760e+12 8.901823e-01 SC3383v2
8.780000e+12 2.577998e+12 7.063783e-01 SC3411v10
7.570000e+12 2.943526e+12 6.111590e-01 SC3411v9
7.170000e+11 1.230991e+12 7.168630e-01 SC342v1
5.310000e+12 2.559245e+12 5.180330e-01 SC3491v2
7.230000e+12 2.390022e+12 6.694299e-01 SC3492v1
1.630000e+13 2.594107e+12 8.408524e-01 SC3501v6
1.600000e+13 2.680487e+12 8.324696e-01 SC3501v9
9.880000e+12 2.913435e+12 7.051180e-01 SC3502v10
1.520000e+13 2.862024e+12 8.117090e-01 SC3502v8
1.440000e+13 2.580214e+12 8.208184e-01 SC3503
1.490000e+12 2.130270e+12 4.297111e-01 SC3753v2
3.000000e+12 1.969255e+12 3.435818e-01 SC3753v5
3.200000e+12 2.646083e+12 1.730990e-01 SC3753v7
4.480000e+12 2.394441e+12 4.655265e-01 SC4023v2
7.210000e+12 2.957923e+12 5.897472e-01 SC4023v3
2.070000e+12 2.582994e+12 2.478233e-01 SC4023v5
