Ytrue Ypred RelError Label
1.780000e+11 6.665703e+11 2.744777e+00 SC2973
2.150000e+11 8.847600e+11 3.115163e+00 SC312v2
2.670000e+11 9.615978e+11 2.601490e+00 SC312v6
7.090000e+12 7.725561e+12 8.964191e-02 SC3132v3
3.870000e+12 5.234832e+12 3.526697e-01 SC3132v5
1.910000e+12 3.082800e+12 6.140315e-01 SC3152v1
3.100000e+12 4.552846e+12 4.686601e-01 SC3152v3
3.630000e+11 9.313778e+11 1.565779e+00 SC320v10
4.500000e+11 9.508654e+11 1.113034e+00 SC320v7
1.940000e+11 8.590797e+11 3.428246e+00 SC3252v1
1.170000e+11 7.287738e+11 5.228836e+00 SC3383v1
9.310000e+11 2.016800e+12 1.166273e+00 SC3383v2
8.780000e+12 8.855127e+12 8.556549e-03 SC3411v10
7.570000e+12 8.525753e+12 1.262554e-01 SC3411v9
7.170000e+11 1.661224e+12 1.316909e+00 SC342v1
5.310000e+12 4.326915e+12 1.851385e-01 SC3491v2
7.230000e+12 5.021720e+12 3.054329e-01 SC3492v1
1.630000e+13 9.235146e+12 4.334266e-01 SC3501v6
1.600000e+13 9.450810e+12 4.093244e-01 SC3501v9
9.880000e+12 8.481839e+12 1.415143e-01 SC3502v10
1.520000e+13 9.923610e+12 3.471309e-01 SC3502v8
1.440000e+13 8.802830e+12 3.886924e-01 SC3503
1.490000e+12 2.718032e+12 8.241824e-01 SC3753v2
3.000000e+12 4.601073e+12 5.336911e-01 SC3753v5
3.200000e+12 4.459409e+12 3.935653e-01 SC3753v7
4.480000e+12 5.474819e+12 2.220578e-01 SC4023v2
7.210000e+12 7.992486e+12 1.085279e-01 SC4023v3
2.070000e+12 3.389444e+12 6.374124e-01 SC4023v5
