Ytrue Ypred RelError Label
1.780000e+11 2.437452e+11 3.693550e-01 SC2973
2.150000e+11 3.310275e+11 5.396628e-01 SC312v2
2.670000e+11 3.760046e+11 4.082570e-01 SC312v6
7.090000e+12 6.643792e+12 6.293490e-02 SC3132v3
3.870000e+12 3.024235e+12 2.185439e-01 SC3132v5
1.910000e+12 1.628835e+12 1.472069e-01 SC3152v1
3.100000e+12 2.409470e+12 2.227518e-01 SC3152v3
3.630000e+11 3.878157e+11 6.836282e-02 SC320v10
4.500000e+11 5.141355e+11 1.425233e-01 SC320v7
1.940000e+11 2.763170e+11 4.243143e-01 SC3252v1
1.170000e+11 1.998556e+11 7.081677e-01 SC3383v1
9.310000e+11 1.164880e+12 2.512134e-01 SC3383v2
8.780000e+12 9.006053e+12 2.574630e-02 SC3411v10
7.570000e+12 6.370360e+12 1.584729e-01 SC3411v9
7.170000e+11 9.479378e+11 3.220889e-01 SC342v1
5.310000e+12 4.243125e+12 2.009181e-01 SC3491v2
7.230000e+12 6.107008e+12 1.553239e-01 SC3492v1
1.630000e+13 1.816257e+13 1.142679e-01 SC3501v6
1.600000e+13 1.673853e+13 4.615838e-02 SC3501v9
9.880000e+12 9.288662e+12 5.985207e-02 SC3502v10
1.520000e+13 1.734124e+13 1.408708e-01 SC3502v8
1.440000e+13 1.502359e+13 4.330479e-02 SC3503
1.490000e+12 1.261593e+12 1.532936e-01 SC3753v2
3.000000e+12 2.024321e+12 3.252263e-01 SC3753v5
3.200000e+12 2.423366e+12 2.426980e-01 SC3753v7
4.480000e+12 3.505391e+12 2.175468e-01 SC4023v2
7.210000e+12 6.396258e+12 1.128629e-01 SC4023v3
2.070000e+12 1.912125e+12 7.626799e-02 SC4023v5
