Ytrue Ypred RelError Label
1.780000e+11 2.058289e+11 1.563422e-01 SC2973
2.150000e+11 4.221875e+11 9.636628e-01 SC312v2
2.670000e+11 4.476745e+11 6.766835e-01 SC312v6
7.090000e+12 6.898586e+12 2.699779e-02 SC3132v3
3.870000e+12 3.518209e+12 9.090215e-02 SC3132v5
1.910000e+12 2.110812e+12 1.051374e-01 SC3152v1
3.100000e+12 3.222908e+12 3.964763e-02 SC3152v3
3.630000e+11 4.422431e+11 2.183006e-01 SC320v10
4.500000e+11 5.259442e+11 1.687649e-01 SC320v7
1.940000e+11 3.548635e+11 8.291932e-01 SC3252v1
1.170000e+11 2.529424e+11 1.161901e+00 SC3383v1
9.310000e+11 1.270564e+12 3.647301e-01 SC3383v2
8.780000e+12 7.127674e+12 1.881920e-01 SC3411v10
7.570000e+12 7.585880e+12 2.097696e-03 SC3411v9
7.170000e+11 9.626540e+11 3.426137e-01 SC342v1
5.310000e+12 3.557688e+12 3.300022e-01 SC3491v2
7.230000e+12 3.755517e+12 4.805647e-01 SC3492v1
1.630000e+13 1.040513e+13 3.616485e-01 SC3501v6
1.600000e+13 1.071472e+13 3.303297e-01 SC3501v9
9.880000e+12 7.087499e+12 2.826418e-01 SC3502v10
1.520000e+13 1.122927e+13 2.612319e-01 SC3502v8
1.440000e+13 9.440372e+12 3.444186e-01 SC3503
1.490000e+12 1.941224e+12 3.028346e-01 SC3753v2
3.000000e+12 2.599480e+12 1.335068e-01 SC3753v5
3.200000e+12 3.200898e+12 2.805555e-04 SC3753v7
4.480000e+12 4.324679e+12 3.466976e-02 SC4023v2
7.210000e+12 7.569249e+12 4.982644e-02 SC4023v3
2.070000e+12 2.628826e+12 2.699642e-01 SC4023v5
