Ytrue Ypred RelError Label
1.780000e+11 1.075004e+12 5.039348e+00 SC2973
2.150000e+11 1.258655e+12 4.854211e+00 SC312v2
2.670000e+11 1.273309e+12 3.768949e+00 SC312v6
7.090000e+12 3.096355e+12 5.632786e-01 SC3132v3
3.870000e+12 2.178373e+12 4.371129e-01 SC3132v5
1.910000e+12 2.824974e+12 4.790439e-01 SC3152v1
3.100000e+12 3.133347e+12 1.075717e-02 SC3152v3
3.630000e+11 1.190443e+12 2.279457e+00 SC320v10
4.500000e+11 1.172173e+12 1.604828e+00 SC320v7
1.940000e+11 1.117742e+12 4.761555e+00 SC3252v1
1.170000e+11 1.133211e+12 8.685562e+00 SC3383v1
9.310000e+11 2.005135e+12 1.153743e+00 SC3383v2
8.780000e+12 2.259602e+12 7.426421e-01 SC3411v10
7.570000e+12 3.288187e+12 5.656292e-01 SC3411v9
7.170000e+11 1.361517e+12 8.989073e-01 SC342v1
5.310000e+12 2.902391e+12 4.534103e-01 SC3491v2
7.230000e+12 2.572033e+12 6.442555e-01 SC3492v1
1.630000e+13 2.527762e+12 8.449226e-01 SC3501v6
1.600000e+13 2.312040e+12 8.554975e-01 SC3501v9
9.880000e+12 3.075314e+12 6.887334e-01 SC3502v10
1.520000e+13 3.198514e+12 7.895715e-01 SC3502v8
1.440000e+13 2.629169e+12 8.174189e-01 SC3503
1.490000e+12 2.459964e+12 6.509827e-01 SC3753v2
3.000000e+12 2.768699e+12 7.710028e-02 SC3753v5
3.200000e+12 3.050735e+12 4.664517e-02 SC3753v7
4.480000e+12 2.463550e+12 4.501005e-01 SC4023v2
7.210000e+12 2.991800e+12 5.850486e-01 SC4023v3
2.070000e+12 2.940162e+12 4.203682e-01 SC4023v5
