Ytrue Ypred RelError Label
1.780000e+11 5.651175e+11 2.174817e+00 SC2973
2.150000e+11 8.090308e+11 2.762934e+00 SC312v2
2.670000e+11 8.506627e+11 2.186003e+00 SC312v6
7.090000e+12 8.194967e+12 1.558487e-01 SC3132v3
3.870000e+12 5.371492e+12 3.879824e-01 SC3132v5
1.910000e+12 2.648079e+12 3.864287e-01 SC3152v1
3.100000e+12 3.837524e+12 2.379110e-01 SC3152v3
3.630000e+11 8.923686e+11 1.458316e+00 SC320v10
4.500000e+11 8.897937e+11 9.773193e-01 SC320v7
1.940000e+11 7.185396e+11 2.703812e+00 SC3252v1
1.170000e+11 5.872031e+11 4.018830e+00 SC3383v1
9.310000e+11 1.602746e+12 7.215322e-01 SC3383v2
8.780000e+12 8.967019e+12 2.130061e-02 SC3411v10
7.570000e+12 8.616980e+12 1.383065e-01 SC3411v9
7.170000e+11 1.343739e+12 8.741133e-01 SC342v1
5.310000e+12 5.938922e+12 1.184411e-01 SC3491v2
7.230000e+12 6.480262e+12 1.036982e-01 SC3492v1
1.630000e+13 1.135749e+13 3.032212e-01 SC3501v6
1.600000e+13 1.162266e+13 2.735836e-01 SC3501v9
9.880000e+12 1.006868e+13 1.909685e-02 SC3502v10
1.520000e+13 1.160552e+13 2.364789e-01 SC3502v8
1.440000e+13 9.907003e+12 3.120137e-01 SC3503
1.490000e+12 2.078848e+12 3.952002e-01 SC3753v2
3.000000e+12 4.189506e+12 3.965019e-01 SC3753v5
3.200000e+12 4.313075e+12 3.478360e-01 SC3753v7
4.480000e+12 5.774708e+12 2.889972e-01 SC4023v2
7.210000e+12 7.870843e+12 9.165649e-02 SC4023v3
2.070000e+12 3.011083e+12 4.546295e-01 SC4023v5
