Ytrue Ypred RelError Label
1.780000e+11 4.451594e+11 1.500896e+00 SC2973
2.150000e+11 4.656077e+11 1.165617e+00 SC312v2
2.670000e+11 7.763996e+11 1.907863e+00 SC312v6
7.090000e+12 4.374583e+12 3.829926e-01 SC3132v3
3.870000e+12 3.596131e+12 7.076719e-02 SC3132v5
1.910000e+12 1.934870e+12 1.302104e-02 SC3152v1
3.100000e+12 2.682309e+12 1.347390e-01 SC3152v3
3.630000e+11 7.556396e+11 1.081652e+00 SC320v10
4.500000e+11 5.967734e+11 3.261630e-01 SC320v7
1.940000e+11 3.458260e+11 7.826081e-01 SC3252v1
1.170000e+11 4.290313e+11 2.666934e+00 SC3383v1
9.310000e+11 1.116960e+12 1.997423e-01 SC3383v2
8.780000e+12 4.719777e+12 4.624399e-01 SC3411v10
7.570000e+12 5.636354e+12 2.554353e-01 SC3411v9
7.170000e+11 1.222548e+12 7.050875e-01 SC342v1
5.310000e+12 4.419069e+12 1.677836e-01 SC3491v2
7.230000e+12 3.960817e+12 4.521692e-01 SC3492v1
1.630000e+13 9.877395e+12 3.940248e-01 SC3501v6
1.600000e+13 1.033595e+13 3.540033e-01 SC3501v9
9.880000e+12 6.527298e+12 3.393424e-01 SC3502v10
1.520000e+13 8.988033e+12 4.086821e-01 SC3502v8
1.440000e+13 9.517285e+12 3.390774e-01 SC3503
1.490000e+12 1.699113e+12 1.403443e-01 SC3753v2
3.000000e+12 3.483786e+12 1.612620e-01 SC3753v5
3.200000e+12 3.870257e+12 2.094553e-01 SC3753v7
4.480000e+12 3.422742e+12 2.359951e-01 SC4023v2
7.210000e+12 6.299628e+12 1.262652e-01 SC4023v3
2.070000e+12 2.872018e+12 3.874485e-01 SC4023v5
