Ytrue Ypred RelError Label
1.780000e+11 2.028085e+11 1.393735e-01 SC2973
2.150000e+11 3.998263e+11 8.596570e-01 SC312v2
2.670000e+11 5.049023e+11 8.910199e-01 SC312v6
7.090000e+12 6.028304e+12 1.497456e-01 SC3132v3
3.870000e+12 4.318503e+12 1.158921e-01 SC3132v5
1.910000e+12 2.560462e+12 3.405560e-01 SC3152v1
3.100000e+12 3.302333e+12 6.526874e-02 SC3152v3
3.630000e+11 5.174918e+11 4.255972e-01 SC320v10
4.500000e+11 5.395130e+11 1.989177e-01 SC320v7
1.940000e+11 4.256850e+11 1.194253e+00 SC3252v1
1.170000e+11 2.879315e+11 1.460953e+00 SC3383v1
9.310000e+11 1.556109e+12 6.714386e-01 SC3383v2
8.780000e+12 6.798273e+12 2.257093e-01 SC3411v10
7.570000e+12 6.348524e+12 1.613575e-01 SC3411v9
7.170000e+11 1.197269e+12 6.698310e-01 SC342v1
5.310000e+12 3.467178e+12 3.470474e-01 SC3491v2
7.230000e+12 3.630158e+12 4.979035e-01 SC3492v1
1.630000e+13 9.166695e+12 4.376260e-01 SC3501v6
1.600000e+13 7.585805e+12 5.258872e-01 SC3501v9
9.880000e+12 6.639271e+12 3.280090e-01 SC3502v10
1.520000e+13 7.667504e+12 4.955590e-01 SC3502v8
1.440000e+13 7.969559e+12 4.465584e-01 SC3503
1.490000e+12 2.102404e+12 4.110093e-01 SC3753v2
3.000000e+12 3.470850e+12 1.569501e-01 SC3753v5
3.200000e+12 3.360138e+12 5.004327e-02 SC3753v7
4.480000e+12 4.478616e+12 3.088238e-04 SC4023v2
7.210000e+12 6.470322e+12 1.025906e-01 SC4023v3
2.070000e+12 2.626024e+12 2.686104e-01 SC4023v5
