Ytrue Ypred RelError Label
1.780000e+11 9.281106e+11 4.214105e+00 SC2973
2.150000e+11 1.201387e+12 4.587845e+00 SC312v2
2.670000e+11 1.369291e+12 4.128432e+00 SC312v6
7.090000e+12 2.384449e+13 2.363115e+00 SC3132v3
3.870000e+12 1.189780e+13 2.074367e+00 SC3132v5
1.910000e+12 3.260674e+12 7.071590e-01 SC3152v1
3.100000e+12 6.928142e+12 1.234885e+00 SC3152v3
3.630000e+11 1.093766e+12 2.013129e+00 SC320v10
4.500000e+11 1.128784e+12 1.508408e+00 SC320v7
1.940000e+11 1.087286e+12 4.604567e+00 SC3252v1
1.170000e+11 1.098049e+12 8.385035e+00 SC3383v1
9.310000e+11 2.286145e+12 1.455580e+00 SC3383v2
8.780000e+12 2.699784e+13 2.074925e+00 SC3411v10
7.570000e+12 2.680877e+13 2.541450e+00 SC3411v9
7.170000e+11 1.796362e+12 1.505386e+00 SC342v1
5.310000e+12 9.881385e+12 8.609011e-01 SC3491v2
7.230000e+12 1.464062e+13 1.024982e+00 SC3492v1
1.630000e+13 2.697502e+13 6.549092e-01 SC3501v6
1.600000e+13 2.684091e+13 6.775566e-01 SC3501v9
9.880000e+12 2.674966e+13 1.707455e+00 SC3502v10
1.520000e+13 2.713105e+13 7.849378e-01 SC3502v8
1.440000e+13 2.676003e+13 8.583352e-01 SC3503
1.490000e+12 2.941744e+12 9.743250e-01 SC3753v2
3.000000e+12 6.888098e+12 1.296033e+00 SC3753v5
3.200000e+12 7.449559e+12 1.327987e+00 SC3753v7
4.480000e+12 1.408446e+13 2.143853e+00 SC4023v2
7.210000e+12 2.343847e+13 2.250828e+00 SC4023v3
2.070000e+12 5.454813e+12 1.635175e+00 SC4023v5
