Ytrue Ypred RelError Label
1.780000e+11 1.359334e+11 2.363295e-01 SC2973
2.150000e+11 2.059212e+11 4.222695e-02 SC312v2
2.670000e+11 2.436001e+11 8.764021e-02 SC312v6
7.090000e+12 7.609963e+12 7.333755e-02 SC3132v3
3.870000e+12 4.050287e+12 4.658581e-02 SC3132v5
1.910000e+12 1.505602e+12 2.117270e-01 SC3152v1
3.100000e+12 2.719926e+12 1.226045e-01 SC3152v3
3.630000e+11 2.545742e+11 2.986935e-01 SC320v10
4.500000e+11 2.949098e+11 3.446450e-01 SC320v7
1.940000e+11 1.604291e+11 1.730459e-01 SC3252v1
1.170000e+11 1.173586e+11 3.064609e-03 SC3383v1
9.310000e+11 8.590199e+11 7.731478e-02 SC3383v2
8.780000e+12 1.074401e+13 2.236919e-01 SC3411v10
7.570000e+12 8.354636e+12 1.036507e-01 SC3411v9
7.170000e+11 7.103066e+11 9.335247e-03 SC342v1
5.310000e+12 6.130390e+12 1.544991e-01 SC3491v2
7.230000e+12 7.571852e+12 4.728239e-02 SC3492v1
1.630000e+13 1.902907e+13 1.674274e-01 SC3501v6
1.600000e+13 1.894429e+13 1.840179e-01 SC3501v9
9.880000e+12 1.272259e+13 2.877119e-01 SC3502v10
1.520000e+13 1.743595e+13 1.471022e-01 SC3502v8
1.440000e+13 1.558855e+13 8.253828e-02 SC3503
1.490000e+12 1.135889e+12 2.376582e-01 SC3753v2
3.000000e+12 2.407928e+12 1.973572e-01 SC3753v5
3.200000e+12 2.532546e+12 2.085793e-01 SC3753v7
4.480000e+12 4.015496e+12 1.036840e-01 SC4023v2
7.210000e+12 8.047287e+12 1.161285e-01 SC4023v3
2.070000e+12 1.667389e+12 1.944979e-01 SC4023v5
